Temperature - (Celsius), Year, Statistics, Country, ISO3
0.60176, 1906, Jan Average, Germany, DEU
0.36788, 1906, Feb Average, Germany, DEU
2.72923, 1906, Mar Average, Germany, DEU
8.25781, 1906, Apr Average, Germany, DEU
13.1472, 1906, May Average, Germany, DEU
14.7984, 1906, Jun Average, Germany, DEU
17.2039, 1906, Jul Average, Germany, DEU
16.8529, 1906, Aug Average, Germany, DEU
13.0021, 1906, Sep Average, Germany, DEU
10.1619, 1906, Oct Average, Germany, DEU
6.21184, 1906, Nov Average, Germany, DEU
-2.0915, 1906, Dec Average, Germany, DEU
-0.7546, 1907, Jan Average, Germany, DEU
-1.4707, 1907, Feb Average, Germany, DEU
2.99465, 1907, Mar Average, Germany, DEU
6.36488, 1907, Apr Average, Germany, DEU
13.0373, 1907, May Average, Germany, DEU
14.7769, 1907, Jun Average, Germany, DEU
14.708, 1907, Jul Average, Germany, DEU
16.1452, 1907, Aug Average, Germany, DEU
13.5914, 1907, Sep Average, Germany, DEU
11.425, 1907, Oct Average, Germany, DEU
3.72781, 1907, Nov Average, Germany, DEU
1.27248, 1907, Dec Average, Germany, DEU
-2.148, 1908, Jan Average, Germany, DEU
1.19519, 1908, Feb Average, Germany, DEU
2.68099, 1908, Mar Average, Germany, DEU
5.6449, 1908, Apr Average, Germany, DEU
13.3134, 1908, May Average, Germany, DEU
16.9252, 1908, Jun Average, Germany, DEU
17.1626, 1908, Jul Average, Germany, DEU
14.9678, 1908, Aug Average, Germany, DEU
12.5516, 1908, Sep Average, Germany, DEU
8.59233, 1908, Oct Average, Germany, DEU
1.66617, 1908, Nov Average, Germany, DEU
-0.5831, 1908, Dec Average, Germany, DEU
-1.9381, 1909, Jan Average, Germany, DEU
-2.3858, 1909, Feb Average, Germany, DEU
1.84089, 1909, Mar Average, Germany, DEU
8.01461, 1909, Apr Average, Germany, DEU
10.8579, 1909, May Average, Germany, DEU
14.0929, 1909, Jun Average, Germany, DEU
15.1001, 1909, Jul Average, Germany, DEU
16.3834, 1909, Aug Average, Germany, DEU
12.9993, 1909, Sep Average, Germany, DEU
10.4744, 1909, Oct Average, Germany, DEU
2.00212, 1909, Nov Average, Germany, DEU
1.50951, 1909, Dec Average, Germany, DEU
0.98024, 1910, Jan Average, Germany, DEU
2.3041, 1910, Feb Average, Germany, DEU
4.11393, 1910, Mar Average, Germany, DEU
7.49969, 1910, Apr Average, Germany, DEU
12.2879, 1910, May Average, Germany, DEU
16.5397, 1910, Jun Average, Germany, DEU
15.621, 1910, Jul Average, Germany, DEU
16.219, 1910, Aug Average, Germany, DEU
12.3971, 1910, Sep Average, Germany, DEU
9.3288, 1910, Oct Average, Germany, DEU
2.30655, 1910, Nov Average, Germany, DEU
2.58195, 1910, Dec Average, Germany, DEU
-1.302, 1911, Jan Average, Germany, DEU
1.26169, 1911, Feb Average, Germany, DEU
4.27671, 1911, Mar Average, Germany, DEU
7.50423, 1911, Apr Average, Germany, DEU
13.2956, 1911, May Average, Germany, DEU
15.1851, 1911, Jun Average, Germany, DEU
19.2341, 1911, Jul Average, Germany, DEU
19.7012, 1911, Aug Average, Germany, DEU
14.8258, 1911, Sep Average, Germany, DEU
8.91301, 1911, Oct Average, Germany, DEU
4.88031, 1911, Nov Average, Germany, DEU
2.70338, 1911, Dec Average, Germany, DEU
-1.7692, 1912, Jan Average, Germany, DEU
2.39652, 1912, Feb Average, Germany, DEU
6.19707, 1912, Mar Average, Germany, DEU
7.18676, 1912, Apr Average, Germany, DEU
11.9287, 1912, May Average, Germany, DEU
15.5847, 1912, Jun Average, Germany, DEU
18.0661, 1912, Jul Average, Germany, DEU
14.4168, 1912, Aug Average, Germany, DEU
10.179, 1912, Sep Average, Germany, DEU
6.88326, 1912, Oct Average, Germany, DEU
2.55324, 1912, Nov Average, Germany, DEU
3.10078, 1912, Dec Average, Germany, DEU
-0.3875, 1913, Jan Average, Germany, DEU
1.24981, 1913, Feb Average, Germany, DEU
6.26523, 1913, Mar Average, Germany, DEU
8.19905, 1913, Apr Average, Germany, DEU
12.4047, 1913, May Average, Germany, DEU
14.8579, 1913, Jun Average, Germany, DEU
14.7295, 1913, Jul Average, Germany, DEU
15.2606, 1913, Aug Average, Germany, DEU
13.0812, 1913, Sep Average, Germany, DEU
9.81557, 1913, Oct Average, Germany, DEU
6.66522, 1913, Nov Average, Germany, DEU
1.85542, 1913, Dec Average, Germany, DEU
-3.1391, 1914, Jan Average, Germany, DEU
3.30941, 1914, Feb Average, Germany, DEU
4.94065, 1914, Mar Average, Germany, DEU
9.95007, 1914, Apr Average, Germany, DEU
11.0637, 1914, May Average, Germany, DEU
14.6494, 1914, Jun Average, Germany, DEU
17.5863, 1914, Jul Average, Germany, DEU
17.5282, 1914, Aug Average, Germany, DEU
12.8875, 1914, Sep Average, Germany, DEU
8.43004, 1914, Oct Average, Germany, DEU
3.46841, 1914, Nov Average, Germany, DEU
3.25995, 1914, Dec Average, Germany, DEU
-0.0394, 1915, Jan Average, Germany, DEU
0.99767, 1915, Feb Average, Germany, DEU
2.09143, 1915, Mar Average, Germany, DEU
7.12879, 1915, Apr Average, Germany, DEU
13.2002, 1915, May Average, Germany, DEU
17.3063, 1915, Jun Average, Germany, DEU
16.3304, 1915, Jul Average, Germany, DEU
15.4966, 1915, Aug Average, Germany, DEU
12.2797, 1915, Sep Average, Germany, DEU
6.50519, 1915, Oct Average, Germany, DEU
1.50148, 1915, Nov Average, Germany, DEU
3.22178, 1915, Dec Average, Germany, DEU
3.32057, 1916, Jan Average, Germany, DEU
1.01388, 1916, Feb Average, Germany, DEU
4.23705, 1916, Mar Average, Germany, DEU
8.43263, 1916, Apr Average, Germany, DEU
13.0748, 1916, May Average, Germany, DEU
12.9169, 1916, Jun Average, Germany, DEU
16.0286, 1916, Jul Average, Germany, DEU
16.1731, 1916, Aug Average, Germany, DEU
12.3051, 1916, Sep Average, Germany, DEU
8.59945, 1916, Oct Average, Germany, DEU
4.68967, 1916, Nov Average, Germany, DEU
1.68976, 1916, Dec Average, Germany, DEU
-2.7684, 1917, Jan Average, Germany, DEU
-3.325, 1917, Feb Average, Germany, DEU
0.43454, 1917, Mar Average, Germany, DEU
4.53716, 1917, Apr Average, Germany, DEU
14.9227, 1917, May Average, Germany, DEU
18.5726, 1917, Jun Average, Germany, DEU
17.5102, 1917, Jul Average, Germany, DEU
17.021, 1917, Aug Average, Germany, DEU
15.0729, 1917, Sep Average, Germany, DEU
7.46246, 1917, Oct Average, Germany, DEU
4.94343, 1917, Nov Average, Germany, DEU
-2.1913, 1917, Dec Average, Germany, DEU
0.59954, 1918, Jan Average, Germany, DEU
1.70204, 1918, Feb Average, Germany, DEU
4.31822, 1918, Mar Average, Germany, DEU
9.24077, 1918, Apr Average, Germany, DEU
13.9724, 1918, May Average, Germany, DEU
13.1442, 1918, Jun Average, Germany, DEU
16.6323, 1918, Jul Average, Germany, DEU
16.2611, 1918, Aug Average, Germany, DEU
13.3969, 1918, Sep Average, Germany, DEU
8.19252, 1918, Oct Average, Germany, DEU
3.20782, 1918, Nov Average, Germany, DEU
3.4879, 1918, Dec Average, Germany, DEU
0.45419, 1919, Jan Average, Germany, DEU
-0.3799, 1919, Feb Average, Germany, DEU
3.29225, 1919, Mar Average, Germany, DEU
5.77652, 1919, Apr Average, Germany, DEU
11.6915, 1919, May Average, Germany, DEU
15.1121, 1919, Jun Average, Germany, DEU
14.5193, 1919, Jul Average, Germany, DEU
16.4914, 1919, Aug Average, Germany, DEU
15.0981, 1919, Sep Average, Germany, DEU
6.19555, 1919, Oct Average, Germany, DEU
0.59673, 1919, Nov Average, Germany, DEU
0.62623, 1919, Dec Average, Germany, DEU
1.93917, 1920, Jan Average, Germany, DEU
3.09643, 1920, Feb Average, Germany, DEU
6.58199, 1920, Mar Average, Germany, DEU
9.56936, 1920, Apr Average, Germany, DEU
13.9521, 1920, May Average, Germany, DEU
15.0012, 1920, Jun Average, Germany, DEU
17.5003, 1920, Jul Average, Germany, DEU
15.2621, 1920, Aug Average, Germany, DEU
13.3548, 1920, Sep Average, Germany, DEU
7.20979, 1920, Oct Average, Germany, DEU
1.76529, 1920, Nov Average, Germany, DEU
0.45036, 1920, Dec Average, Germany, DEU
3.72638, 1921, Jan Average, Germany, DEU
1.27102, 1921, Feb Average, Germany, DEU
6.13102, 1921, Mar Average, Germany, DEU
8.00686, 1921, Apr Average, Germany, DEU
14.0084, 1921, May Average, Germany, DEU
14.5176, 1921, Jun Average, Germany, DEU
18.7053, 1921, Jul Average, Germany, DEU
17.4371, 1921, Aug Average, Germany, DEU
13.9515, 1921, Sep Average, Germany, DEU
11.2601, 1921, Oct Average, Germany, DEU
0.18377, 1921, Nov Average, Germany, DEU
0.56649, 1921, Dec Average, Germany, DEU
-2.6929, 1922, Jan Average, Germany, DEU
-1.1926, 1922, Feb Average, Germany, DEU
3.89203, 1922, Mar Average, Germany, DEU
5.87581, 1922, Apr Average, Germany, DEU
13.53, 1922, May Average, Germany, DEU
15.5747, 1922, Jun Average, Germany, DEU
15.8168, 1922, Jul Average, Germany, DEU
15.6257, 1922, Aug Average, Germany, DEU
11.5725, 1922, Sep Average, Germany, DEU
5.42166, 1922, Oct Average, Germany, DEU
2.54801, 1922, Nov Average, Germany, DEU
2.01311, 1922, Dec Average, Germany, DEU
1.14628, 1923, Jan Average, Germany, DEU
0.88172, 1923, Feb Average, Germany, DEU
5.1407, 1923, Mar Average, Germany, DEU
7.0655, 1923, Apr Average, Germany, DEU
11.631, 1923, May Average, Germany, DEU
11.9186, 1923, Jun Average, Germany, DEU
18.6971, 1923, Jul Average, Germany, DEU
16.124, 1923, Aug Average, Germany, DEU
13.3581, 1923, Sep Average, Germany, DEU
10.5476, 1923, Oct Average, Germany, DEU
3.01642, 1923, Nov Average, Germany, DEU
-1.6161, 1923, Dec Average, Germany, DEU
-2.7033, 1924, Jan Average, Germany, DEU
-2.4712, 1924, Feb Average, Germany, DEU
2.44487, 1924, Mar Average, Germany, DEU
6.56531, 1924, Apr Average, Germany, DEU
13.5664, 1924, May Average, Germany, DEU
15.1484, 1924, Jun Average, Germany, DEU
16.8444, 1924, Jul Average, Germany, DEU
14.8052, 1924, Aug Average, Germany, DEU
13.9813, 1924, Sep Average, Germany, DEU
9.53958, 1924, Oct Average, Germany, DEU
3.42137, 1924, Nov Average, Germany, DEU
1.68956, 1924, Dec Average, Germany, DEU
2.25246, 1925, Jan Average, Germany, DEU
3.57794, 1925, Feb Average, Germany, DEU
1.76395, 1925, Mar Average, Germany, DEU
8.39755, 1925, Apr Average, Germany, DEU
13.8172, 1925, May Average, Germany, DEU
15.0462, 1925, Jun Average, Germany, DEU
18.0142, 1925, Jul Average, Germany, DEU
16.8044, 1925, Aug Average, Germany, DEU
11.4948, 1925, Sep Average, Germany, DEU
8.70017, 1925, Oct Average, Germany, DEU
2.14337, 1925, Nov Average, Germany, DEU
-0.4935, 1925, Dec Average, Germany, DEU
-0.3595, 1926, Jan Average, Germany, DEU
4.18794, 1926, Feb Average, Germany, DEU
4.30651, 1926, Mar Average, Germany, DEU
9.92365, 1926, Apr Average, Germany, DEU
10.8707, 1926, May Average, Germany, DEU
13.8617, 1926, Jun Average, Germany, DEU
17.3807, 1926, Jul Average, Germany, DEU
16.4651, 1926, Aug Average, Germany, DEU
15.001, 1926, Sep Average, Germany, DEU
8.06898, 1926, Oct Average, Germany, DEU
6.27458, 1926, Nov Average, Germany, DEU
0.31955, 1926, Dec Average, Germany, DEU
1.44274, 1927, Jan Average, Germany, DEU
0.82321, 1927, Feb Average, Germany, DEU
6.11542, 1927, Mar Average, Germany, DEU
7.41496, 1927, Apr Average, Germany, DEU
11.1135, 1927, May Average, Germany, DEU
14.221, 1927, Jun Average, Germany, DEU
17.4968, 1927, Jul Average, Germany, DEU
16.8049, 1927, Aug Average, Germany, DEU
13.8857, 1927, Sep Average, Germany, DEU
8.87414, 1927, Oct Average, Germany, DEU
2.79796, 1927, Nov Average, Germany, DEU
-2.5886, 1927, Dec Average, Germany, DEU
1.23197, 1928, Jan Average, Germany, DEU
2.33488, 1928, Feb Average, Germany, DEU
3.34132, 1928, Mar Average, Germany, DEU
7.84092, 1928, Apr Average, Germany, DEU
10.2228, 1928, May Average, Germany, DEU
14.207, 1928, Jun Average, Germany, DEU
18.5803, 1928, Jul Average, Germany, DEU
16.6525, 1928, Aug Average, Germany, DEU
13.0883, 1928, Sep Average, Germany, DEU
8.97529, 1928, Oct Average, Germany, DEU
6.16019, 1928, Nov Average, Germany, DEU
-0.4941, 1928, Dec Average, Germany, DEU
-4.6205, 1929, Jan Average, Germany, DEU
-5.9584, 1929, Feb Average, Germany, DEU
3.00565, 1929, Mar Average, Germany, DEU
4.83604, 1929, Apr Average, Germany, DEU
13.091, 1929, May Average, Germany, DEU
14.6833, 1929, Jun Average, Germany, DEU
17.5969, 1929, Jul Average, Germany, DEU
17.3593, 1929, Aug Average, Germany, DEU
15.8796, 1929, Sep Average, Germany, DEU
9.8689, 1929, Oct Average, Germany, DEU
4.93356, 1929, Nov Average, Germany, DEU
3.28437, 1929, Dec Average, Germany, DEU
2.36749, 1930, Jan Average, Germany, DEU
-0.1818, 1930, Feb Average, Germany, DEU
4.54606, 1930, Mar Average, Germany, DEU
8.65619, 1930, Apr Average, Germany, DEU
11.7338, 1930, May Average, Germany, DEU
18.2757, 1930, Jun Average, Germany, DEU
16.5717, 1930, Jul Average, Germany, DEU
16.4457, 1930, Aug Average, Germany, DEU
13.6261, 1930, Sep Average, Germany, DEU
9.0091, 1930, Oct Average, Germany, DEU
5.97779, 1930, Nov Average, Germany, DEU
0.48942, 1930, Dec Average, Germany, DEU
-0.2686, 1931, Jan Average, Germany, DEU
-1.0991, 1931, Feb Average, Germany, DEU
0.53582, 1931, Mar Average, Germany, DEU
5.97994, 1931, Apr Average, Germany, DEU
14.6522, 1931, May Average, Germany, DEU
16.0195, 1931, Jun Average, Germany, DEU
16.8993, 1931, Jul Average, Germany, DEU
15.6912, 1931, Aug Average, Germany, DEU
10.6058, 1931, Sep Average, Germany, DEU
7.57833, 1931, Oct Average, Germany, DEU
4.76274, 1931, Nov Average, Germany, DEU
0.08573, 1931, Dec Average, Germany, DEU
1.67268, 1932, Jan Average, Germany, DEU
-2.026, 1932, Feb Average, Germany, DEU
1.23883, 1932, Mar Average, Germany, DEU
7.14542, 1932, Apr Average, Germany, DEU
12.4135, 1932, May Average, Germany, DEU
14.5748, 1932, Jun Average, Germany, DEU
17.9952, 1932, Jul Average, Germany, DEU
18.9576, 1932, Aug Average, Germany, DEU
15.4995, 1932, Sep Average, Germany, DEU
8.58461, 1932, Oct Average, Germany, DEU
4.29986, 1932, Nov Average, Germany, DEU
1.40774, 1932, Dec Average, Germany, DEU
-2.641, 1933, Jan Average, Germany, DEU
-0.0576, 1933, Feb Average, Germany, DEU
5.10955, 1933, Mar Average, Germany, DEU
7.28316, 1933, Apr Average, Germany, DEU
11.4094, 1933, May Average, Germany, DEU
14.5283, 1933, Jun Average, Germany, DEU
18.1, 1933, Jul Average, Germany, DEU
17.5041, 1933, Aug Average, Germany, DEU
14.1515, 1933, Sep Average, Germany, DEU
9.10369, 1933, Oct Average, Germany, DEU
2.76766, 1933, Nov Average, Germany, DEU
-3.4758, 1933, Dec Average, Germany, DEU
-0.2495, 1934, Jan Average, Germany, DEU
0.88138, 1934, Feb Average, Germany, DEU
4.48235, 1934, Mar Average, Germany, DEU
9.95179, 1934, Apr Average, Germany, DEU
13.1595, 1934, May Average, Germany, DEU
15.835, 1934, Jun Average, Germany, DEU
18.2486, 1934, Jul Average, Germany, DEU
16.6574, 1934, Aug Average, Germany, DEU
15.5959, 1934, Sep Average, Germany, DEU
9.58434, 1934, Oct Average, Germany, DEU
4.08559, 1934, Nov Average, Germany, DEU
3.77565, 1934, Dec Average, Germany, DEU
-1.3097, 1935, Jan Average, Germany, DEU
1.57458, 1935, Feb Average, Germany, DEU
2.89002, 1935, Mar Average, Germany, DEU
7.38576, 1935, Apr Average, Germany, DEU
10.5491, 1935, May Average, Germany, DEU
17.2323, 1935, Jun Average, Germany, DEU
17.8355, 1935, Jul Average, Germany, DEU
16.9774, 1935, Aug Average, Germany, DEU
14.1546, 1935, Sep Average, Germany, DEU
8.8685, 1935, Oct Average, Germany, DEU
5.1732, 1935, Nov Average, Germany, DEU
0.20364, 1935, Dec Average, Germany, DEU
2.56558, 1936, Jan Average, Germany, DEU
0.01596, 1936, Feb Average, Germany, DEU
5.25167, 1936, Mar Average, Germany, DEU
6.74423, 1936, Apr Average, Germany, DEU
12.5834, 1936, May Average, Germany, DEU
16.0878, 1936, Jun Average, Germany, DEU
17.008, 1936, Jul Average, Germany, DEU
16.5683, 1936, Aug Average, Germany, DEU
13.4621, 1936, Sep Average, Germany, DEU
6.38563, 1936, Oct Average, Germany, DEU
3.94662, 1936, Nov Average, Germany, DEU
1.54629, 1936, Dec Average, Germany, DEU
-0.7761, 1937, Jan Average, Germany, DEU
1.97036, 1937, Feb Average, Germany, DEU
3.0728, 1937, Mar Average, Germany, DEU
7.87885, 1937, Apr Average, Germany, DEU
14.5231, 1937, May Average, Germany, DEU
16.4089, 1937, Jun Average, Germany, DEU
17.3257, 1937, Jul Average, Germany, DEU
17.4385, 1937, Aug Average, Germany, DEU
13.7566, 1937, Sep Average, Germany, DEU
9.92491, 1937, Oct Average, Germany, DEU
3.3282, 1937, Nov Average, Germany, DEU
-0.7688, 1937, Dec Average, Germany, DEU
0.93904, 1938, Jan Average, Germany, DEU
1.01008, 1938, Feb Average, Germany, DEU
7.08645, 1938, Mar Average, Germany, DEU
5.40204, 1938, Apr Average, Germany, DEU
10.9729, 1938, May Average, Germany, DEU
16.0337, 1938, Jun Average, Germany, DEU
16.902, 1938, Jul Average, Germany, DEU
17.8638, 1938, Aug Average, Germany, DEU
14.3323, 1938, Sep Average, Germany, DEU
9.11713, 1938, Oct Average, Germany, DEU
7.07294, 1938, Nov Average, Germany, DEU
-1.4748, 1938, Dec Average, Germany, DEU
1.73647, 1939, Jan Average, Germany, DEU
1.96011, 1939, Feb Average, Germany, DEU
2.03245, 1939, Mar Average, Germany, DEU
9.07322, 1939, Apr Average, Germany, DEU
10.674, 1939, May Average, Germany, DEU
16.2294, 1939, Jun Average, Germany, DEU
17.1247, 1939, Jul Average, Germany, DEU
17.9367, 1939, Aug Average, Germany, DEU
13.8538, 1939, Sep Average, Germany, DEU
6.74004, 1939, Oct Average, Germany, DEU
5.3734, 1939, Nov Average, Germany, DEU
-1.354, 1939, Dec Average, Germany, DEU
-7.1232, 1940, Jan Average, Germany, DEU
-3.774, 1940, Feb Average, Germany, DEU
2.69219, 1940, Mar Average, Germany, DEU
7.82189, 1940, Apr Average, Germany, DEU
11.9815, 1940, May Average, Germany, DEU
16.4728, 1940, Jun Average, Germany, DEU
16.3041, 1940, Jul Average, Germany, DEU
14.951, 1940, Aug Average, Germany, DEU
12.7276, 1940, Sep Average, Germany, DEU
7.97224, 1940, Oct Average, Germany, DEU
5.18424, 1940, Nov Average, Germany, DEU
-2.7556, 1940, Dec Average, Germany, DEU
-5.1331, 1941, Jan Average, Germany, DEU
-0.4156, 1941, Feb Average, Germany, DEU
3.50949, 1941, Mar Average, Germany, DEU
5.75727, 1941, Apr Average, Germany, DEU
9.24412, 1941, May Average, Germany, DEU
16.1564, 1941, Jun Average, Germany, DEU
18.539, 1941, Jul Average, Germany, DEU
15.4338, 1941, Aug Average, Germany, DEU
12.8298, 1941, Sep Average, Germany, DEU
7.99108, 1941, Oct Average, Germany, DEU
2.07371, 1941, Nov Average, Germany, DEU
1.12195, 1941, Dec Average, Germany, DEU
-7.1238, 1942, Jan Average, Germany, DEU
-5.0503, 1942, Feb Average, Germany, DEU
1.8695, 1942, Mar Average, Germany, DEU
7.52948, 1942, Apr Average, Germany, DEU
11.9893, 1942, May Average, Germany, DEU
14.5371, 1942, Jun Average, Germany, DEU
16.2699, 1942, Jul Average, Germany, DEU
17.8473, 1942, Aug Average, Germany, DEU
15.3976, 1942, Sep Average, Germany, DEU
11.1277, 1942, Oct Average, Germany, DEU
3.16575, 1942, Nov Average, Germany, DEU
2.11185, 1942, Dec Average, Germany, DEU
-0.4945, 1943, Jan Average, Germany, DEU
2.88451, 1943, Feb Average, Germany, DEU
5.89205, 1943, Mar Average, Germany, DEU
9.40097, 1943, Apr Average, Germany, DEU
12.8056, 1943, May Average, Germany, DEU
14.5609, 1943, Jun Average, Germany, DEU
17.5843, 1943, Jul Average, Germany, DEU
18.1318, 1943, Aug Average, Germany, DEU
14.2405, 1943, Sep Average, Germany, DEU
10.3637, 1943, Oct Average, Germany, DEU
2.89465, 1943, Nov Average, Germany, DEU
0.30057, 1943, Dec Average, Germany, DEU
2.45762, 1944, Jan Average, Germany, DEU
-0.9052, 1944, Feb Average, Germany, DEU
1.31322, 1944, Mar Average, Germany, DEU
8.63576, 1944, Apr Average, Germany, DEU
11.5081, 1944, May Average, Germany, DEU
14.2727, 1944, Jun Average, Germany, DEU
17.4609, 1944, Jul Average, Germany, DEU
19.9463, 1944, Aug Average, Germany, DEU
13.3772, 1944, Sep Average, Germany, DEU
8.6933, 1944, Oct Average, Germany, DEU
3.97952, 1944, Nov Average, Germany, DEU
-0.2461, 1944, Dec Average, Germany, DEU
-4.3106, 1945, Jan Average, Germany, DEU
3.39682, 1945, Feb Average, Germany, DEU
5.97867, 1945, Mar Average, Germany, DEU
9.0948, 1945, Apr Average, Germany, DEU
13.8142, 1945, May Average, Germany, DEU
16.5645, 1945, Jun Average, Germany, DEU
18.1588, 1945, Jul Average, Germany, DEU
16.7533, 1945, Aug Average, Germany, DEU
14.1213, 1945, Sep Average, Germany, DEU
9.64511, 1945, Oct Average, Germany, DEU
3.49565, 1945, Nov Average, Germany, DEU
1.16905, 1945, Dec Average, Germany, DEU
-1.6514, 1946, Jan Average, Germany, DEU
2.06713, 1946, Feb Average, Germany, DEU
4.04754, 1946, Mar Average, Germany, DEU
10.3282, 1946, Apr Average, Germany, DEU
13.8311, 1946, May Average, Germany, DEU
14.8531, 1946, Jun Average, Germany, DEU
18.5325, 1946, Jul Average, Germany, DEU
16.6599, 1946, Aug Average, Germany, DEU
14.6609, 1946, Sep Average, Germany, DEU
7.26374, 1946, Oct Average, Germany, DEU
4.01778, 1946, Nov Average, Germany, DEU
-1.9925, 1946, Dec Average, Germany, DEU
-4.4289, 1947, Jan Average, Germany, DEU
-5.4561, 1947, Feb Average, Germany, DEU
2.81688, 1947, Mar Average, Germany, DEU
9.48807, 1947, Apr Average, Germany, DEU
14.7479, 1947, May Average, Germany, DEU
17.7173, 1947, Jun Average, Germany, DEU
19.037, 1947, Jul Average, Germany, DEU
19.2179, 1947, Aug Average, Germany, DEU
17.1376, 1947, Sep Average, Germany, DEU
8.48544, 1947, Oct Average, Germany, DEU
5.14822, 1947, Nov Average, Germany, DEU
1.12658, 1947, Dec Average, Germany, DEU
2.43328, 1948, Jan Average, Germany, DEU
0.34084, 1948, Feb Average, Germany, DEU
6.111, 1948, Mar Average, Germany, DEU
9.92981, 1948, Apr Average, Germany, DEU
13.7258, 1948, May Average, Germany, DEU
15.4895, 1948, Jun Average, Germany, DEU
16.2959, 1948, Jul Average, Germany, DEU
16.9174, 1948, Aug Average, Germany, DEU
14.4353, 1948, Sep Average, Germany, DEU
9.06446, 1948, Oct Average, Germany, DEU
4.51896, 1948, Nov Average, Germany, DEU
1.24896, 1948, Dec Average, Germany, DEU
1.17023, 1949, Jan Average, Germany, DEU
1.91173, 1949, Feb Average, Germany, DEU
2.41148, 1949, Mar Average, Germany, DEU
10.357, 1949, Apr Average, Germany, DEU
12.2341, 1949, May Average, Germany, DEU
14.4128, 1949, Jun Average, Germany, DEU
17.8144, 1949, Jul Average, Germany, DEU
17.2966, 1949, Aug Average, Germany, DEU
16.8377, 1949, Sep Average, Germany, DEU
10.9223, 1949, Oct Average, Germany, DEU
3.9612, 1949, Nov Average, Germany, DEU
2.73524, 1949, Dec Average, Germany, DEU
-1.3625, 1950, Jan Average, Germany, DEU
2.92392, 1950, Feb Average, Germany, DEU
5.27564, 1950, Mar Average, Germany, DEU
7.24669, 1950, Apr Average, Germany, DEU
13.9088, 1950, May Average, Germany, DEU
17.7275, 1950, Jun Average, Germany, DEU
18.3488, 1950, Jul Average, Germany, DEU
17.9354, 1950, Aug Average, Germany, DEU
13.3603, 1950, Sep Average, Germany, DEU
8.22675, 1950, Oct Average, Germany, DEU
4.1739, 1950, Nov Average, Germany, DEU
-1.7065, 1950, Dec Average, Germany, DEU
1.1575, 1951, Jan Average, Germany, DEU
1.80691, 1951, Feb Average, Germany, DEU
2.47205, 1951, Mar Average, Germany, DEU
7.64534, 1951, Apr Average, Germany, DEU
11.5909, 1951, May Average, Germany, DEU
15.5321, 1951, Jun Average, Germany, DEU
17.2725, 1951, Jul Average, Germany, DEU
17.6189, 1951, Aug Average, Germany, DEU
15.0018, 1951, Sep Average, Germany, DEU
