Temperature - (Celsius), Year, Statistics, Country, ISO3
7.37006, 1914, Mar Average, Italy, ITA
11.3279, 1914, Apr Average, Italy, ITA
13.3711, 1914, May Average, Italy, ITA
16.5846, 1914, Jun Average, Italy, ITA
19.1026, 1914, Jul Average, Italy, ITA
19.9008, 1914, Aug Average, Italy, ITA
16.2176, 1914, Sep Average, Italy, ITA
11.5677, 1914, Oct Average, Italy, ITA
7.23726, 1914, Nov Average, Italy, ITA
5.65547, 1914, Dec Average, Italy, ITA
3.13106, 1915, Jan Average, Italy, ITA
3.69775, 1915, Feb Average, Italy, ITA
6.03714, 1915, Mar Average, Italy, ITA
9.34452, 1915, Apr Average, Italy, ITA
15.401, 1915, May Average, Italy, ITA
18.7749, 1915, Jun Average, Italy, ITA
19.9379, 1915, Jul Average, Italy, ITA
19.3091, 1915, Aug Average, Italy, ITA
15.3132, 1915, Sep Average, Italy, ITA
10.6677, 1915, Oct Average, Italy, ITA
6.32559, 1915, Nov Average, Italy, ITA
7.16696, 1915, Dec Average, Italy, ITA
4.48885, 1916, Jan Average, Italy, ITA
4.75195, 1916, Feb Average, Italy, ITA
7.80199, 1916, Mar Average, Italy, ITA
10.2748, 1916, Apr Average, Italy, ITA
14.8195, 1916, May Average, Italy, ITA
17.3806, 1916, Jun Average, Italy, ITA
20.1382, 1916, Jul Average, Italy, ITA
19.663, 1916, Aug Average, Italy, ITA
15.1999, 1916, Sep Average, Italy, ITA
12.1996, 1916, Oct Average, Italy, ITA
8.66655, 1916, Nov Average, Italy, ITA
6.04742, 1916, Dec Average, Italy, ITA
2.51215, 1917, Jan Average, Italy, ITA
2.15405, 1917, Feb Average, Italy, ITA
5.06027, 1917, Mar Average, Italy, ITA
7.84929, 1917, Apr Average, Italy, ITA
15.4199, 1917, May Average, Italy, ITA
19.4723, 1917, Jun Average, Italy, ITA
20.3171, 1917, Jul Average, Italy, ITA
20.6793, 1917, Aug Average, Italy, ITA
18.7174, 1917, Sep Average, Italy, ITA
11.7728, 1917, Oct Average, Italy, ITA
6.97283, 1917, Nov Average, Italy, ITA
2.27995, 1917, Dec Average, Italy, ITA
3.25655, 1918, Jan Average, Italy, ITA
3.89852, 1918, Feb Average, Italy, ITA
6.33212, 1918, Mar Average, Italy, ITA
9.81658, 1918, Apr Average, Italy, ITA
14.5342, 1918, May Average, Italy, ITA
15.9568, 1918, Jun Average, Italy, ITA
20.0247, 1918, Jul Average, Italy, ITA
19.5597, 1918, Aug Average, Italy, ITA
18.3864, 1918, Sep Average, Italy, ITA
11.3211, 1918, Oct Average, Italy, ITA
7.14358, 1918, Nov Average, Italy, ITA
5.19134, 1918, Dec Average, Italy, ITA
4.39007, 1919, Jan Average, Italy, ITA
3.58408, 1919, Feb Average, Italy, ITA
6.78654, 1919, Mar Average, Italy, ITA
8.69732, 1919, Apr Average, Italy, ITA
12.3899, 1919, May Average, Italy, ITA
18.0027, 1919, Jun Average, Italy, ITA
18.2692, 1919, Jul Average, Italy, ITA
20.9429, 1919, Aug Average, Italy, ITA
18.2579, 1919, Sep Average, Italy, ITA
10.4693, 1919, Oct Average, Italy, ITA
6.45185, 1919, Nov Average, Italy, ITA
4.04409, 1919, Dec Average, Italy, ITA
5.29358, 1920, Jan Average, Italy, ITA
5.63944, 1920, Feb Average, Italy, ITA
8.36226, 1920, Mar Average, Italy, ITA
10.7816, 1920, Apr Average, Italy, ITA
16.8841, 1920, May Average, Italy, ITA
17.5738, 1920, Jun Average, Italy, ITA
20.9279, 1920, Jul Average, Italy, ITA
19.4845, 1920, Aug Average, Italy, ITA
17.4844, 1920, Sep Average, Italy, ITA
12.2174, 1920, Oct Average, Italy, ITA
6.78475, 1920, Nov Average, Italy, ITA
5.14887, 1920, Dec Average, Italy, ITA
5.65815, 1921, Jan Average, Italy, ITA
4.3605, 1921, Feb Average, Italy, ITA
7.48704, 1921, Mar Average, Italy, ITA
9.00852, 1921, Apr Average, Italy, ITA
15.1576, 1921, May Average, Italy, ITA
17.333, 1921, Jun Average, Italy, ITA
21.6943, 1921, Jul Average, Italy, ITA
20.6965, 1921, Aug Average, Italy, ITA
17.855, 1921, Sep Average, Italy, ITA
14.3798, 1921, Oct Average, Italy, ITA
6.65944, 1921, Nov Average, Italy, ITA
3.93915, 1921, Dec Average, Italy, ITA
2.33197, 1922, Jan Average, Italy, ITA
3.72267, 1922, Feb Average, Italy, ITA
8.08434, 1922, Mar Average, Italy, ITA
9.30174, 1922, Apr Average, Italy, ITA
15.5605, 1922, May Average, Italy, ITA
18.6985, 1922, Jun Average, Italy, ITA
19.9942, 1922, Jul Average, Italy, ITA
21.2234, 1922, Aug Average, Italy, ITA
15.6645, 1922, Sep Average, Italy, ITA
11.5784, 1922, Oct Average, Italy, ITA
5.79095, 1922, Nov Average, Italy, ITA
4.00188, 1922, Dec Average, Italy, ITA
2.98176, 1923, Jan Average, Italy, ITA
4.89477, 1923, Feb Average, Italy, ITA
7.0239, 1923, Mar Average, Italy, ITA
9.69581, 1923, Apr Average, Italy, ITA
14.8946, 1923, May Average, Italy, ITA
15.229, 1923, Jun Average, Italy, ITA
21.5675, 1923, Jul Average, Italy, ITA
21.5516, 1923, Aug Average, Italy, ITA
16.8656, 1923, Sep Average, Italy, ITA
14.1045, 1923, Oct Average, Italy, ITA
9.12765, 1923, Nov Average, Italy, ITA
3.9888, 1923, Dec Average, Italy, ITA
2.02093, 1924, Jan Average, Italy, ITA
2.89115, 1924, Feb Average, Italy, ITA
6.24733, 1924, Mar Average, Italy, ITA
10.3065, 1924, Apr Average, Italy, ITA
15.9615, 1924, May Average, Italy, ITA
18.3542, 1924, Jun Average, Italy, ITA
20.7261, 1924, Jul Average, Italy, ITA
18.4008, 1924, Aug Average, Italy, ITA
18.0784, 1924, Sep Average, Italy, ITA
12.7462, 1924, Oct Average, Italy, ITA
7.83717, 1924, Nov Average, Italy, ITA
5.31582, 1924, Dec Average, Italy, ITA
4.36254, 1925, Jan Average, Italy, ITA
5.77807, 1925, Feb Average, Italy, ITA
4.8041, 1925, Mar Average, Italy, ITA
9.95826, 1925, Apr Average, Italy, ITA
13.9502, 1925, May Average, Italy, ITA
18.3859, 1925, Jun Average, Italy, ITA
19.7634, 1925, Jul Average, Italy, ITA
20.3504, 1925, Aug Average, Italy, ITA
15.8378, 1925, Sep Average, Italy, ITA
13.0439, 1925, Oct Average, Italy, ITA
7.87275, 1925, Nov Average, Italy, ITA
3.1776, 1925, Dec Average, Italy, ITA
3.0243, 1926, Jan Average, Italy, ITA
7.18279, 1926, Feb Average, Italy, ITA
7.17752, 1926, Mar Average, Italy, ITA
11.0886, 1926, Apr Average, Italy, ITA
12.7352, 1926, May Average, Italy, ITA
16.1504, 1926, Jun Average, Italy, ITA
19.2712, 1926, Jul Average, Italy, ITA
19.6502, 1926, Aug Average, Italy, ITA
18.9553, 1926, Sep Average, Italy, ITA
13.9156, 1926, Oct Average, Italy, ITA
11.4943, 1926, Nov Average, Italy, ITA
4.13654, 1926, Dec Average, Italy, ITA
4.04756, 1927, Jan Average, Italy, ITA
3.38206, 1927, Feb Average, Italy, ITA
7.86132, 1927, Mar Average, Italy, ITA
10.5351, 1927, Apr Average, Italy, ITA
14.7152, 1927, May Average, Italy, ITA
19.0779, 1927, Jun Average, Italy, ITA
21.0762, 1927, Jul Average, Italy, ITA
20.9358, 1927, Aug Average, Italy, ITA
17.6242, 1927, Sep Average, Italy, ITA
12.5531, 1927, Oct Average, Italy, ITA
9.49514, 1927, Nov Average, Italy, ITA
4.64513, 1927, Dec Average, Italy, ITA
4.33383, 1928, Jan Average, Italy, ITA
4.97121, 1928, Feb Average, Italy, ITA
6.47372, 1928, Mar Average, Italy, ITA
10.625, 1928, Apr Average, Italy, ITA
12.1898, 1928, May Average, Italy, ITA
18.2539, 1928, Jun Average, Italy, ITA
23.09, 1928, Jul Average, Italy, ITA
22.2748, 1928, Aug Average, Italy, ITA
17.5585, 1928, Sep Average, Italy, ITA
12.8451, 1928, Oct Average, Italy, ITA
8.78277, 1928, Nov Average, Italy, ITA
3.30328, 1928, Dec Average, Italy, ITA
0.28722, 1929, Jan Average, Italy, ITA
-0.3234, 1929, Feb Average, Italy, ITA
6.08715, 1929, Mar Average, Italy, ITA
8.45477, 1929, Apr Average, Italy, ITA
14.892, 1929, May Average, Italy, ITA
18.7116, 1929, Jun Average, Italy, ITA
21.293, 1929, Jul Average, Italy, ITA
20.5169, 1929, Aug Average, Italy, ITA
18.5735, 1929, Sep Average, Italy, ITA
13.2798, 1929, Oct Average, Italy, ITA
8.80793, 1929, Nov Average, Italy, ITA
5.6734, 1929, Dec Average, Italy, ITA
4.86707, 1930, Jan Average, Italy, ITA
3.75224, 1930, Feb Average, Italy, ITA
7.91347, 1930, Mar Average, Italy, ITA
10.3634, 1930, Apr Average, Italy, ITA
13.1836, 1930, May Average, Italy, ITA
19.8047, 1930, Jun Average, Italy, ITA
20.1717, 1930, Jul Average, Italy, ITA
19.9427, 1930, Aug Average, Italy, ITA
17.7479, 1930, Sep Average, Italy, ITA
12.2761, 1930, Oct Average, Italy, ITA
9.49657, 1930, Nov Average, Italy, ITA
4.86957, 1930, Dec Average, Italy, ITA
3.77522, 1931, Jan Average, Italy, ITA
3.32446, 1931, Feb Average, Italy, ITA
5.43714, 1931, Mar Average, Italy, ITA
8.67581, 1931, Apr Average, Italy, ITA
15.236, 1931, May Average, Italy, ITA
20.0957, 1931, Jun Average, Italy, ITA
20.7513, 1931, Jul Average, Italy, ITA
19.9888, 1931, Aug Average, Italy, ITA
14.1223, 1931, Sep Average, Italy, ITA
12.0499, 1931, Oct Average, Italy, ITA
9.01443, 1931, Nov Average, Italy, ITA
3.22547, 1931, Dec Average, Italy, ITA
4.3864, 1932, Jan Average, Italy, ITA
0.52926, 1932, Feb Average, Italy, ITA
4.63258, 1932, Mar Average, Italy, ITA
8.68529, 1932, Apr Average, Italy, ITA
13.6977, 1932, May Average, Italy, ITA
16.5771, 1932, Jun Average, Italy, ITA
19.7584, 1932, Jul Average, Italy, ITA
22.0053, 1932, Aug Average, Italy, ITA
20.0485, 1932, Sep Average, Italy, ITA
13.048, 1932, Oct Average, Italy, ITA
8.98829, 1932, Nov Average, Italy, ITA
6.23315, 1932, Dec Average, Italy, ITA
2.42419, 1933, Jan Average, Italy, ITA
3.72137, 1933, Feb Average, Italy, ITA
7.04314, 1933, Mar Average, Italy, ITA
9.87588, 1933, Apr Average, Italy, ITA
12.6734, 1933, May Average, Italy, ITA
15.2473, 1933, Jun Average, Italy, ITA
20.4136, 1933, Jul Average, Italy, ITA
20.8644, 1933, Aug Average, Italy, ITA
17.2484, 1933, Sep Average, Italy, ITA
13.2554, 1933, Oct Average, Italy, ITA
7.63346, 1933, Nov Average, Italy, ITA
1.80256, 1933, Dec Average, Italy, ITA
3.26575, 1934, Jan Average, Italy, ITA
4.19605, 1934, Feb Average, Italy, ITA
7.36357, 1934, Mar Average, Italy, ITA
11.6528, 1934, Apr Average, Italy, ITA
15.4863, 1934, May Average, Italy, ITA
17.6847, 1934, Jun Average, Italy, ITA
20.8957, 1934, Jul Average, Italy, ITA
19.577, 1934, Aug Average, Italy, ITA
18.006, 1934, Sep Average, Italy, ITA
12.4356, 1934, Oct Average, Italy, ITA
8.32992, 1934, Nov Average, Italy, ITA
7.11967, 1934, Dec Average, Italy, ITA
1.20553, 1935, Jan Average, Italy, ITA
4.17694, 1935, Feb Average, Italy, ITA
5.7051, 1935, Mar Average, Italy, ITA
9.25306, 1935, Apr Average, Italy, ITA
12.2693, 1935, May Average, Italy, ITA
19.6154, 1935, Jun Average, Italy, ITA
21.0708, 1935, Jul Average, Italy, ITA
19.8681, 1935, Aug Average, Italy, ITA
17.5183, 1935, Sep Average, Italy, ITA
13.6026, 1935, Oct Average, Italy, ITA
9.25783, 1935, Nov Average, Italy, ITA
4.3847, 1935, Dec Average, Italy, ITA
6.72459, 1936, Jan Average, Italy, ITA
4.94745, 1936, Feb Average, Italy, ITA
8.42483, 1936, Mar Average, Italy, ITA
9.93102, 1936, Apr Average, Italy, ITA
14.0283, 1936, May Average, Italy, ITA
17.2192, 1936, Jun Average, Italy, ITA
20.3023, 1936, Jul Average, Italy, ITA
19.8272, 1936, Aug Average, Italy, ITA
17.0276, 1936, Sep Average, Italy, ITA
9.56057, 1936, Oct Average, Italy, ITA
7.85093, 1936, Nov Average, Italy, ITA
4.88125, 1936, Dec Average, Italy, ITA
3.71323, 1937, Jan Average, Italy, ITA
6.05107, 1937, Feb Average, Italy, ITA
6.75609, 1937, Mar Average, Italy, ITA
9.677, 1937, Apr Average, Italy, ITA
15.0928, 1937, May Average, Italy, ITA
19.0216, 1937, Jun Average, Italy, ITA
20.4223, 1937, Jul Average, Italy, ITA
20.0142, 1937, Aug Average, Italy, ITA
16.6986, 1937, Sep Average, Italy, ITA
13.0315, 1937, Oct Average, Italy, ITA
8.1159, 1937, Nov Average, Italy, ITA
3.62967, 1937, Dec Average, Italy, ITA
2.79714, 1938, Jan Average, Italy, ITA
3.62196, 1938, Feb Average, Italy, ITA
8.39927, 1938, Mar Average, Italy, ITA
7.41438, 1938, Apr Average, Italy, ITA
12.4508, 1938, May Average, Italy, ITA
19.3753, 1938, Jun Average, Italy, ITA
20.3989, 1938, Jul Average, Italy, ITA
20.1228, 1938, Aug Average, Italy, ITA
16.7999, 1938, Sep Average, Italy, ITA
13.3738, 1938, Oct Average, Italy, ITA
9.65525, 1938, Nov Average, Italy, ITA
3.80324, 1938, Dec Average, Italy, ITA
5.10536, 1939, Jan Average, Italy, ITA
5.66908, 1939, Feb Average, Italy, ITA
4.3484, 1939, Mar Average, Italy, ITA
11.2049, 1939, Apr Average, Italy, ITA
11.6075, 1939, May Average, Italy, ITA
17.6881, 1939, Jun Average, Italy, ITA
20.341, 1939, Jul Average, Italy, ITA
20.4235, 1939, Aug Average, Italy, ITA
16.6062, 1939, Sep Average, Italy, ITA
12.146, 1939, Oct Average, Italy, ITA
9.13834, 1939, Nov Average, Italy, ITA
3.73692, 1939, Dec Average, Italy, ITA
0.33213, 1940, Jan Average, Italy, ITA
3.22413, 1940, Feb Average, Italy, ITA
6.2458, 1940, Mar Average, Italy, ITA
9.90231, 1940, Apr Average, Italy, ITA
13.4919, 1940, May Average, Italy, ITA
16.7988, 1940, Jun Average, Italy, ITA
19.0745, 1940, Jul Average, Italy, ITA
18.7436, 1940, Aug Average, Italy, ITA
17.2191, 1940, Sep Average, Italy, ITA
12.6801, 1940, Oct Average, Italy, ITA
9.07006, 1940, Nov Average, Italy, ITA
0.63964, 1940, Dec Average, Italy, ITA
2.34778, 1941, Jan Average, Italy, ITA
4.5795, 1941, Feb Average, Italy, ITA
7.19817, 1941, Mar Average, Italy, ITA
9.01949, 1941, Apr Average, Italy, ITA
11.6981, 1941, May Average, Italy, ITA
18.1903, 1941, Jun Average, Italy, ITA
21.024, 1941, Jul Average, Italy, ITA
19.8137, 1941, Aug Average, Italy, ITA
15.9497, 1941, Sep Average, Italy, ITA
11.7277, 1941, Oct Average, Italy, ITA
6.85919, 1941, Nov Average, Italy, ITA
3.32742, 1941, Dec Average, Italy, ITA
-0.6486, 1942, Jan Average, Italy, ITA
1.91401, 1942, Feb Average, Italy, ITA
7.64996, 1942, Mar Average, Italy, ITA
10.1504, 1942, Apr Average, Italy, ITA
14.7182, 1942, May Average, Italy, ITA
18.6261, 1942, Jun Average, Italy, ITA
20.5777, 1942, Jul Average, Italy, ITA
20.5332, 1942, Aug Average, Italy, ITA
19.4534, 1942, Sep Average, Italy, ITA
14.8687, 1942, Oct Average, Italy, ITA
7.3307, 1942, Nov Average, Italy, ITA
5.72522, 1942, Dec Average, Italy, ITA
2.42016, 1943, Jan Average, Italy, ITA
5.68201, 1943, Feb Average, Italy, ITA
8.02044, 1943, Mar Average, Italy, ITA
11.3293, 1943, Apr Average, Italy, ITA
14.8031, 1943, May Average, Italy, ITA
17.6347, 1943, Jun Average, Italy, ITA
20.8283, 1943, Jul Average, Italy, ITA
22.3048, 1943, Aug Average, Italy, ITA
19.1994, 1943, Sep Average, Italy, ITA
14.4636, 1943, Oct Average, Italy, ITA
7.27417, 1943, Nov Average, Italy, ITA
5.70501, 1943, Dec Average, Italy, ITA
3.8069, 1944, Jan Average, Italy, ITA
2.42591, 1944, Feb Average, Italy, ITA
4.24411, 1944, Mar Average, Italy, ITA
11.0682, 1944, Apr Average, Italy, ITA
14.3235, 1944, May Average, Italy, ITA
17.6642, 1944, Jun Average, Italy, ITA
20.2572, 1944, Jul Average, Italy, ITA
22.4767, 1944, Aug Average, Italy, ITA
17.3494, 1944, Sep Average, Italy, ITA
12.074, 1944, Oct Average, Italy, ITA
7.16532, 1944, Nov Average, Italy, ITA
3.45364, 1944, Dec Average, Italy, ITA
-0.3609, 1945, Jan Average, Italy, ITA
4.76918, 1945, Feb Average, Italy, ITA
7.628, 1945, Mar Average, Italy, ITA
11.5151, 1945, Apr Average, Italy, ITA
16.3556, 1945, May Average, Italy, ITA
20.1984, 1945, Jun Average, Italy, ITA
22.424, 1945, Jul Average, Italy, ITA
20.7509, 1945, Aug Average, Italy, ITA
17.8097, 1945, Sep Average, Italy, ITA
12.3348, 1945, Oct Average, Italy, ITA
7.35597, 1945, Nov Average, Italy, ITA
4.75547, 1945, Dec Average, Italy, ITA
2.61084, 1946, Jan Average, Italy, ITA
5.09672, 1946, Feb Average, Italy, ITA
7.15259, 1946, Mar Average, Italy, ITA
11.8471, 1946, Apr Average, Italy, ITA
14.3965, 1946, May Average, Italy, ITA
18.0557, 1946, Jun Average, Italy, ITA
21.5336, 1946, Jul Average, Italy, ITA
21.3749, 1946, Aug Average, Italy, ITA
19.0991, 1946, Sep Average, Italy, ITA
12.0039, 1946, Oct Average, Italy, ITA
8.18413, 1946, Nov Average, Italy, ITA
2.65461, 1946, Dec Average, Italy, ITA
0.20056, 1947, Jan Average, Italy, ITA
3.45913, 1947, Feb Average, Italy, ITA
7.94702, 1947, Mar Average, Italy, ITA
11.9131, 1947, Apr Average, Italy, ITA
15.6122, 1947, May Average, Italy, ITA
19.6963, 1947, Jun Average, Italy, ITA
22.1786, 1947, Jul Average, Italy, ITA
22.1351, 1947, Aug Average, Italy, ITA
19.1661, 1947, Sep Average, Italy, ITA
12.8399, 1947, Oct Average, Italy, ITA
9.17463, 1947, Nov Average, Italy, ITA
4.03207, 1947, Dec Average, Italy, ITA
5.56481, 1948, Jan Average, Italy, ITA
4.03444, 1948, Feb Average, Italy, ITA
8.6677, 1948, Mar Average, Italy, ITA
10.9385, 1948, Apr Average, Italy, ITA
15.1302, 1948, May Average, Italy, ITA
17.4343, 1948, Jun Average, Italy, ITA
18.4515, 1948, Jul Average, Italy, ITA
20.3945, 1948, Aug Average, Italy, ITA
17.4566, 1948, Sep Average, Italy, ITA
13.7977, 1948, Oct Average, Italy, ITA
8.52166, 1948, Nov Average, Italy, ITA
4.13779, 1948, Dec Average, Italy, ITA
4.65109, 1949, Jan Average, Italy, ITA
4.64195, 1949, Feb Average, Italy, ITA
4.80827, 1949, Mar Average, Italy, ITA
12.1958, 1949, Apr Average, Italy, ITA
13.8371, 1949, May Average, Italy, ITA
17.6557, 1949, Jun Average, Italy, ITA
20.7765, 1949, Jul Average, Italy, ITA
20.345, 1949, Aug Average, Italy, ITA
19.119, 1949, Sep Average, Italy, ITA
14.2138, 1949, Oct Average, Italy, ITA
8.13141, 1949, Nov Average, Italy, ITA
5.45722, 1949, Dec Average, Italy, ITA
2.77364, 1950, Jan Average, Italy, ITA
5.68632, 1950, Feb Average, Italy, ITA
7.97576, 1950, Mar Average, Italy, ITA
9.51946, 1950, Apr Average, Italy, ITA
15.629, 1950, May Average, Italy, ITA
20.149, 1950, Jun Average, Italy, ITA
22.7386, 1950, Jul Average, Italy, ITA
21.4925, 1950, Aug Average, Italy, ITA
17.5102, 1950, Sep Average, Italy, ITA
12.7577, 1950, Oct Average, Italy, ITA
8.10658, 1950, Nov Average, Italy, ITA
4.18211, 1950, Dec Average, Italy, ITA
5.07686, 1951, Jan Average, Italy, ITA
5.96869, 1951, Feb Average, Italy, ITA
6.38747, 1951, Mar Average, Italy, ITA
9.93349, 1951, Apr Average, Italy, ITA
13.4683, 1951, May Average, Italy, ITA
18.2588, 1951, Jun Average, Italy, ITA
20.3649, 1951, Jul Average, Italy, ITA
20.883, 1951, Aug Average, Italy, ITA
18.6216, 1951, Sep Average, Italy, ITA
11.8612, 1951, Oct Average, Italy, ITA
9.73142, 1951, Nov Average, Italy, ITA
4.65547, 1951, Dec Average, Italy, ITA
