Temperature - (Celsius), Year, Statistics, Country, ISO3
17.0831, 1912, Jun Average, China, CHN
19.0607, 1912, Jul Average, China, CHN
17.7874, 1912, Aug Average, China, CHN
12.5719, 1912, Sep Average, China, CHN
6.24063, 1912, Oct Average, China, CHN
-2.4509, 1912, Nov Average, China, CHN
-8.2225, 1912, Dec Average, China, CHN
-8.9856, 1913, Jan Average, China, CHN
-6.2385, 1913, Feb Average, China, CHN
-1.2159, 1913, Mar Average, China, CHN
6.37743, 1913, Apr Average, China, CHN
12.2066, 1913, May Average, China, CHN
16.3376, 1913, Jun Average, China, CHN
18.6581, 1913, Jul Average, China, CHN
18.165, 1913, Aug Average, China, CHN
13.5719, 1913, Sep Average, China, CHN
7.33375, 1913, Oct Average, China, CHN
-1.1305, 1913, Nov Average, China, CHN
-7.2045, 1913, Dec Average, China, CHN
-6.6299, 1914, Jan Average, China, CHN
-4.9589, 1914, Feb Average, China, CHN
0.20741, 1914, Mar Average, China, CHN
7.20507, 1914, Apr Average, China, CHN
12.8971, 1914, May Average, China, CHN
17.4141, 1914, Jun Average, China, CHN
19.482, 1914, Jul Average, China, CHN
18.315, 1914, Aug Average, China, CHN
13.7227, 1914, Sep Average, China, CHN
7.12522, 1914, Oct Average, China, CHN
-1.5901, 1914, Nov Average, China, CHN
-7.3269, 1914, Dec Average, China, CHN
-9.7671, 1915, Jan Average, China, CHN
-6.9629, 1915, Feb Average, China, CHN
-0.9571, 1915, Mar Average, China, CHN
6.50059, 1915, Apr Average, China, CHN
12.7169, 1915, May Average, China, CHN
16.7562, 1915, Jun Average, China, CHN
19.0034, 1915, Jul Average, China, CHN
18.1989, 1915, Aug Average, China, CHN
13.6893, 1915, Sep Average, China, CHN
7.63939, 1915, Oct Average, China, CHN
0.31023, 1915, Nov Average, China, CHN
-5.391, 1915, Dec Average, China, CHN
-8.3527, 1916, Jan Average, China, CHN
-6.445, 1916, Feb Average, China, CHN
-0.9587, 1916, Mar Average, China, CHN
6.87756, 1916, Apr Average, China, CHN
13.0488, 1916, May Average, China, CHN
16.8915, 1916, Jun Average, China, CHN
19.1915, 1916, Jul Average, China, CHN
19.0793, 1916, Aug Average, China, CHN
13.9008, 1916, Sep Average, China, CHN
7.15169, 1916, Oct Average, China, CHN
-1.0932, 1916, Nov Average, China, CHN
-8.2369, 1916, Dec Average, China, CHN
-10.115, 1917, Jan Average, China, CHN
-5.8231, 1917, Feb Average, China, CHN
-0.5625, 1917, Mar Average, China, CHN
6.56655, 1917, Apr Average, China, CHN
12.8825, 1917, May Average, China, CHN
17.2588, 1917, Jun Average, China, CHN
19.5295, 1917, Jul Average, China, CHN
18.9093, 1917, Aug Average, China, CHN
13.9542, 1917, Sep Average, China, CHN
7.05763, 1917, Oct Average, China, CHN
-1.4778, 1917, Nov Average, China, CHN
-8.7995, 1917, Dec Average, China, CHN
-9.537, 1918, Jan Average, China, CHN
-5.9336, 1918, Feb Average, China, CHN
0.41441, 1918, Mar Average, China, CHN
6.80238, 1918, Apr Average, China, CHN
12.768, 1918, May Average, China, CHN
16.573, 1918, Jun Average, China, CHN
19.1168, 1918, Jul Average, China, CHN
18.354, 1918, Aug Average, China, CHN
13.723, 1918, Sep Average, China, CHN
7.25043, 1918, Oct Average, China, CHN
-1.9574, 1918, Nov Average, China, CHN
-8.9145, 1918, Dec Average, China, CHN
-10.765, 1919, Jan Average, China, CHN
-5.9064, 1919, Feb Average, China, CHN
0.38792, 1919, Mar Average, China, CHN
7.41375, 1919, Apr Average, China, CHN
13.0681, 1919, May Average, China, CHN
17.0842, 1919, Jun Average, China, CHN
19.5403, 1919, Jul Average, China, CHN
19.3744, 1919, Aug Average, China, CHN
13.5238, 1919, Sep Average, China, CHN
7.23244, 1919, Oct Average, China, CHN
-0.9019, 1919, Nov Average, China, CHN
-7.2599, 1919, Dec Average, China, CHN
-7.693, 1920, Jan Average, China, CHN
-8.4011, 1920, Feb Average, China, CHN
-0.2868, 1920, Mar Average, China, CHN
7.05462, 1920, Apr Average, China, CHN
12.817, 1920, May Average, China, CHN
16.7115, 1920, Jun Average, China, CHN
19.9671, 1920, Jul Average, China, CHN
18.346, 1920, Aug Average, China, CHN
13.7308, 1920, Sep Average, China, CHN
7.86467, 1920, Oct Average, China, CHN
-0.6082, 1920, Nov Average, China, CHN
-7.5199, 1920, Dec Average, China, CHN
-8.5659, 1921, Jan Average, China, CHN
-5.9524, 1921, Feb Average, China, CHN
-0.1575, 1921, Mar Average, China, CHN
7.34434, 1921, Apr Average, China, CHN
12.865, 1921, May Average, China, CHN
16.6678, 1921, Jun Average, China, CHN
19.6709, 1921, Jul Average, China, CHN
18.5377, 1921, Aug Average, China, CHN
13.7396, 1921, Sep Average, China, CHN
7.01015, 1921, Oct Average, China, CHN
-1.2175, 1921, Nov Average, China, CHN
-6.6987, 1921, Dec Average, China, CHN
-10.316, 1922, Jan Average, China, CHN
-4.8093, 1922, Feb Average, China, CHN
0.25467, 1922, Mar Average, China, CHN
8.1529, 1922, Apr Average, China, CHN
13.016, 1922, May Average, China, CHN
17.3861, 1922, Jun Average, China, CHN
19.649, 1922, Jul Average, China, CHN
18.6351, 1922, Aug Average, China, CHN
13.9993, 1922, Sep Average, China, CHN
7.75289, 1922, Oct Average, China, CHN
-1.4384, 1922, Nov Average, China, CHN
-6.6822, 1922, Dec Average, China, CHN
-9.1758, 1923, Jan Average, China, CHN
-6.7581, 1923, Feb Average, China, CHN
1.58165, 1923, Mar Average, China, CHN
7.30683, 1923, Apr Average, China, CHN
13.1586, 1923, May Average, China, CHN
17.1274, 1923, Jun Average, China, CHN
19.2585, 1923, Jul Average, China, CHN
19.3605, 1923, Aug Average, China, CHN
13.6673, 1923, Sep Average, China, CHN
7.23704, 1923, Oct Average, China, CHN
-0.4229, 1923, Nov Average, China, CHN
-6.6336, 1923, Dec Average, China, CHN
-8.3579, 1924, Jan Average, China, CHN
-6.6465, 1924, Feb Average, China, CHN
-0.7487, 1924, Mar Average, China, CHN
7.74042, 1924, Apr Average, China, CHN
12.6993, 1924, May Average, China, CHN
17.545, 1924, Jun Average, China, CHN
19.7872, 1924, Jul Average, China, CHN
19.2194, 1924, Aug Average, China, CHN
14.2159, 1924, Sep Average, China, CHN
7.25428, 1924, Oct Average, China, CHN
-0.7839, 1924, Nov Average, China, CHN
-6.3618, 1924, Dec Average, China, CHN
-9.2774, 1925, Jan Average, China, CHN
-7.4841, 1925, Feb Average, China, CHN
0.08447, 1925, Mar Average, China, CHN
6.88898, 1925, Apr Average, China, CHN
12.6758, 1925, May Average, China, CHN
17.2904, 1925, Jun Average, China, CHN
19.4482, 1925, Jul Average, China, CHN
18.475, 1925, Aug Average, China, CHN
14.2894, 1925, Sep Average, China, CHN
8.04807, 1925, Oct Average, China, CHN
0.42642, 1925, Nov Average, China, CHN
-6.1993, 1925, Dec Average, China, CHN
-8.0131, 1926, Jan Average, China, CHN
-5.3373, 1926, Feb Average, China, CHN
0.93422, 1926, Mar Average, China, CHN
6.97259, 1926, Apr Average, China, CHN
13.2821, 1926, May Average, China, CHN
17.0188, 1926, Jun Average, China, CHN
19.4681, 1926, Jul Average, China, CHN
19.1493, 1926, Aug Average, China, CHN
14.6184, 1926, Sep Average, China, CHN
6.81231, 1926, Oct Average, China, CHN
-0.8913, 1926, Nov Average, China, CHN
-7.747, 1926, Dec Average, China, CHN
-9.262, 1927, Jan Average, China, CHN
-6.8714, 1927, Feb Average, China, CHN
-1.1793, 1927, Mar Average, China, CHN
7.46233, 1927, Apr Average, China, CHN
12.6581, 1927, May Average, China, CHN
17.2362, 1927, Jun Average, China, CHN
20.2845, 1927, Jul Average, China, CHN
18.9314, 1927, Aug Average, China, CHN
14.3563, 1927, Sep Average, China, CHN
7.829, 1927, Oct Average, China, CHN
0.15394, 1927, Nov Average, China, CHN
-6.3733, 1927, Dec Average, China, CHN
-8.7434, 1928, Jan Average, China, CHN
-5.6496, 1928, Feb Average, China, CHN
0.43561, 1928, Mar Average, China, CHN
7.96474, 1928, Apr Average, China, CHN
13.5288, 1928, May Average, China, CHN
17.1122, 1928, Jun Average, China, CHN
19.8363, 1928, Jul Average, China, CHN
18.6274, 1928, Aug Average, China, CHN
13.9592, 1928, Sep Average, China, CHN
7.19017, 1928, Oct Average, China, CHN
-1.1154, 1928, Nov Average, China, CHN
-7.9203, 1928, Dec Average, China, CHN
-9.7811, 1929, Jan Average, China, CHN
-7.0732, 1929, Feb Average, China, CHN
1.32807, 1929, Mar Average, China, CHN
8.19688, 1929, Apr Average, China, CHN
13.1327, 1929, May Average, China, CHN
17.4857, 1929, Jun Average, China, CHN
19.533, 1929, Jul Average, China, CHN
18.5813, 1929, Aug Average, China, CHN
13.9899, 1929, Sep Average, China, CHN
6.94482, 1929, Oct Average, China, CHN
-1.0047, 1929, Nov Average, China, CHN
-9.2315, 1929, Dec Average, China, CHN
-11.013, 1930, Jan Average, China, CHN
-5.5189, 1930, Feb Average, China, CHN
0.94183, 1930, Mar Average, China, CHN
7.09473, 1930, Apr Average, China, CHN
13.313, 1930, May Average, China, CHN
17.0392, 1930, Jun Average, China, CHN
20.3431, 1930, Jul Average, China, CHN
18.5507, 1930, Aug Average, China, CHN
13.6524, 1930, Sep Average, China, CHN
7.27084, 1930, Oct Average, China, CHN
-1.1075, 1930, Nov Average, China, CHN
-7.1785, 1930, Dec Average, China, CHN
-9.6352, 1931, Jan Average, China, CHN
-8.5399, 1931, Feb Average, China, CHN
0.69371, 1931, Mar Average, China, CHN
7.18411, 1931, Apr Average, China, CHN
12.3759, 1931, May Average, China, CHN
17.2815, 1931, Jun Average, China, CHN
18.9527, 1931, Jul Average, China, CHN
19.2805, 1931, Aug Average, China, CHN
14.2975, 1931, Sep Average, China, CHN
7.76583, 1931, Oct Average, China, CHN
-0.4247, 1931, Nov Average, China, CHN
-6.7421, 1931, Dec Average, China, CHN
-6.7448, 1932, Jan Average, China, CHN
-7.0007, 1932, Feb Average, China, CHN
0.51902, 1932, Mar Average, China, CHN
8.03976, 1932, Apr Average, China, CHN
13.0525, 1932, May Average, China, CHN
17.3769, 1932, Jun Average, China, CHN
20.2053, 1932, Jul Average, China, CHN
18.2247, 1932, Aug Average, China, CHN
14.2072, 1932, Sep Average, China, CHN
7.56278, 1932, Oct Average, China, CHN
-0.0789, 1932, Nov Average, China, CHN
-6.7201, 1932, Dec Average, China, CHN
-10.806, 1933, Jan Average, China, CHN
-6.2341, 1933, Feb Average, China, CHN
-0.5122, 1933, Mar Average, China, CHN
7.53249, 1933, Apr Average, China, CHN
13.2911, 1933, May Average, China, CHN
17.2883, 1933, Jun Average, China, CHN
19.9433, 1933, Jul Average, China, CHN
19.249, 1933, Aug Average, China, CHN
14.4804, 1933, Sep Average, China, CHN
6.92926, 1933, Oct Average, China, CHN
-0.4301, 1933, Nov Average, China, CHN
-5.4491, 1933, Dec Average, China, CHN
-10.652, 1934, Jan Average, China, CHN
-4.8101, 1934, Feb Average, China, CHN
-0.678, 1934, Mar Average, China, CHN
5.89385, 1934, Apr Average, China, CHN
13.4067, 1934, May Average, China, CHN
17.0807, 1934, Jun Average, China, CHN
19.4996, 1934, Jul Average, China, CHN
18.3989, 1934, Aug Average, China, CHN
13.8951, 1934, Sep Average, China, CHN
6.38404, 1934, Oct Average, China, CHN
-1.5173, 1934, Nov Average, China, CHN
-5.2248, 1934, Dec Average, China, CHN
-9.0685, 1935, Jan Average, China, CHN
-3.9278, 1935, Feb Average, China, CHN
1.65137, 1935, Mar Average, China, CHN
6.79354, 1935, Apr Average, China, CHN
13.0179, 1935, May Average, China, CHN
17.3518, 1935, Jun Average, China, CHN
19.7474, 1935, Jul Average, China, CHN
19.0673, 1935, Aug Average, China, CHN
14.4252, 1935, Sep Average, China, CHN
8.87423, 1935, Oct Average, China, CHN
-1.5416, 1935, Nov Average, China, CHN
-9.8316, 1935, Dec Average, China, CHN
-10.685, 1936, Jan Average, China, CHN
-6.9745, 1936, Feb Average, China, CHN
-1.968, 1936, Mar Average, China, CHN
6.75426, 1936, Apr Average, China, CHN
12.5539, 1936, May Average, China, CHN
17.1316, 1936, Jun Average, China, CHN
19.5584, 1936, Jul Average, China, CHN
18.203, 1936, Aug Average, China, CHN
14.3924, 1936, Sep Average, China, CHN
8.30305, 1936, Oct Average, China, CHN
-0.2514, 1936, Nov Average, China, CHN
-7.1887, 1936, Dec Average, China, CHN
-9.3239, 1937, Jan Average, China, CHN
-5.4162, 1937, Feb Average, China, CHN
-0.8602, 1937, Mar Average, China, CHN
6.95409, 1937, Apr Average, China, CHN
12.9913, 1937, May Average, China, CHN
16.9832, 1937, Jun Average, China, CHN
19.5726, 1937, Jul Average, China, CHN
18.8235, 1937, Aug Average, China, CHN
14.2896, 1937, Sep Average, China, CHN
7.9252, 1937, Oct Average, China, CHN
-1.8947, 1937, Nov Average, China, CHN
-7.2085, 1937, Dec Average, China, CHN
-9.5608, 1938, Jan Average, China, CHN
-6.1932, 1938, Feb Average, China, CHN
0.89403, 1938, Mar Average, China, CHN
9.09217, 1938, Apr Average, China, CHN
13.6918, 1938, May Average, China, CHN
16.9315, 1938, Jun Average, China, CHN
19.9916, 1938, Jul Average, China, CHN
18.899, 1938, Aug Average, China, CHN
13.7683, 1938, Sep Average, China, CHN
8.2002, 1938, Oct Average, China, CHN
-0.287, 1938, Nov Average, China, CHN
-7.3962, 1938, Dec Average, China, CHN
-8.7933, 1939, Jan Average, China, CHN
-5.0241, 1939, Feb Average, China, CHN
0.2117, 1939, Mar Average, China, CHN
6.97241, 1939, Apr Average, China, CHN
13.4728, 1939, May Average, China, CHN
17.0817, 1939, Jun Average, China, CHN
20.1934, 1939, Jul Average, China, CHN
19.6099, 1939, Aug Average, China, CHN
14.186, 1939, Sep Average, China, CHN
7.66397, 1939, Oct Average, China, CHN
-0.8871, 1939, Nov Average, China, CHN
-5.7227, 1939, Dec Average, China, CHN
-8.2942, 1940, Jan Average, China, CHN
-5.3691, 1940, Feb Average, China, CHN
0.75719, 1940, Mar Average, China, CHN
7.24717, 1940, Apr Average, China, CHN
12.866, 1940, May Average, China, CHN
17.4579, 1940, Jun Average, China, CHN
19.8937, 1940, Jul Average, China, CHN
17.7283, 1940, Aug Average, China, CHN
13.8877, 1940, Sep Average, China, CHN
8.31691, 1940, Oct Average, China, CHN
-0.599, 1940, Nov Average, China, CHN
-4.7568, 1940, Dec Average, China, CHN
-7.4824, 1941, Jan Average, China, CHN
-5.2394, 1941, Feb Average, China, CHN
0.96898, 1941, Mar Average, China, CHN
7.89008, 1941, Apr Average, China, CHN
13.2817, 1941, May Average, China, CHN
17.9401, 1941, Jun Average, China, CHN
19.8984, 1941, Jul Average, China, CHN
18.9836, 1941, Aug Average, China, CHN
14.1113, 1941, Sep Average, China, CHN
8.26546, 1941, Oct Average, China, CHN
-0.22, 1941, Nov Average, China, CHN
-5.5264, 1941, Dec Average, China, CHN
-7.9654, 1942, Jan Average, China, CHN
-7.4497, 1942, Feb Average, China, CHN
2.47076, 1942, Mar Average, China, CHN
7.60219, 1942, Apr Average, China, CHN
12.3883, 1942, May Average, China, CHN
17.8194, 1942, Jun Average, China, CHN
19.9619, 1942, Jul Average, China, CHN
18.7217, 1942, Aug Average, China, CHN
14.2642, 1942, Sep Average, China, CHN
7.93538, 1942, Oct Average, China, CHN
0.41444, 1942, Nov Average, China, CHN
-6.6641, 1942, Dec Average, China, CHN
-9.0161, 1943, Jan Average, China, CHN
-5.6512, 1943, Feb Average, China, CHN
0.91725, 1943, Mar Average, China, CHN
7.18932, 1943, Apr Average, China, CHN
13.7285, 1943, May Average, China, CHN
17.0598, 1943, Jun Average, China, CHN
20.1815, 1943, Jul Average, China, CHN
18.9946, 1943, Aug Average, China, CHN
14.4058, 1943, Sep Average, China, CHN
7.79072, 1943, Oct Average, China, CHN
-0.9497, 1943, Nov Average, China, CHN
-5.9908, 1943, Dec Average, China, CHN
-8.7057, 1944, Jan Average, China, CHN
-6.3375, 1944, Feb Average, China, CHN
1.57646, 1944, Mar Average, China, CHN
7.3798, 1944, Apr Average, China, CHN
13.1392, 1944, May Average, China, CHN
17.689, 1944, Jun Average, China, CHN
20.5494, 1944, Jul Average, China, CHN
18.8749, 1944, Aug Average, China, CHN
14.5049, 1944, Sep Average, China, CHN
7.31315, 1944, Oct Average, China, CHN
-1.4733, 1944, Nov Average, China, CHN
-10.154, 1944, Dec Average, China, CHN
-10.334, 1945, Jan Average, China, CHN
-9.1737, 1945, Feb Average, China, CHN
-0.3858, 1945, Mar Average, China, CHN
8.90944, 1945, Apr Average, China, CHN
13.3953, 1945, May Average, China, CHN
17.9334, 1945, Jun Average, China, CHN
19.7395, 1945, Jul Average, China, CHN
19.1687, 1945, Aug Average, China, CHN
15.046, 1945, Sep Average, China, CHN
8.08539, 1945, Oct Average, China, CHN
0.97647, 1945, Nov Average, China, CHN
-6.9661, 1945, Dec Average, China, CHN
-7.1034, 1946, Jan Average, China, CHN
-3.373, 1946, Feb Average, China, CHN
-0.8939, 1946, Mar Average, China, CHN
9.15984, 1946, Apr Average, China, CHN
12.8325, 1946, May Average, China, CHN
17.7139, 1946, Jun Average, China, CHN
20.0008, 1946, Jul Average, China, CHN
19.3024, 1946, Aug Average, China, CHN
14.3786, 1946, Sep Average, China, CHN
8.45853, 1946, Oct Average, China, CHN
0.15014, 1946, Nov Average, China, CHN
-7.7879, 1946, Dec Average, China, CHN
-9.2015, 1947, Jan Average, China, CHN
-6.8707, 1947, Feb Average, China, CHN
0.60777, 1947, Mar Average, China, CHN
8.46627, 1947, Apr Average, China, CHN
13.6931, 1947, May Average, China, CHN
17.2037, 1947, Jun Average, China, CHN
19.8554, 1947, Jul Average, China, CHN
18.5582, 1947, Aug Average, China, CHN
14.5032, 1947, Sep Average, China, CHN
6.92706, 1947, Oct Average, China, CHN
-0.5225, 1947, Nov Average, China, CHN
-8.2508, 1947, Dec Average, China, CHN
-8.1512, 1948, Jan Average, China, CHN
-5.69, 1948, Feb Average, China, CHN
1.30161, 1948, Mar Average, China, CHN
8.9874, 1948, Apr Average, China, CHN
12.322, 1948, May Average, China, CHN
17.515, 1948, Jun Average, China, CHN
20.0641, 1948, Jul Average, China, CHN
19.1415, 1948, Aug Average, China, CHN
14.4559, 1948, Sep Average, China, CHN
7.3367, 1948, Oct Average, China, CHN
-1.2205, 1948, Nov Average, China, CHN
-5.3453, 1948, Dec Average, China, CHN
-7.5407, 1949, Jan Average, China, CHN
-4.292, 1949, Feb Average, China, CHN
-0.2373, 1949, Mar Average, China, CHN
7.45604, 1949, Apr Average, China, CHN
13.4687, 1949, May Average, China, CHN
17.1966, 1949, Jun Average, China, CHN
19.6321, 1949, Jul Average, China, CHN
18.6805, 1949, Aug Average, China, CHN
14.0234, 1949, Sep Average, China, CHN
7.97323, 1949, Oct Average, China, CHN
-1.2346, 1949, Nov Average, China, CHN
-8.4075, 1949, Dec Average, China, CHN
-7.1574, 1950, Jan Average, China, CHN
-6.7744, 1950, Feb Average, China, CHN
1.00031, 1950, Mar Average, China, CHN
7.04396, 1950, Apr Average, China, CHN
13.5551, 1950, May Average, China, CHN
16.8947, 1950, Jun Average, China, CHN
20.0813, 1950, Jul Average, China, CHN
18.8009, 1950, Aug Average, China, CHN
13.7412, 1950, Sep Average, China, CHN
6.85591, 1950, Oct Average, China, CHN
-2.4185, 1950, Nov Average, China, CHN
-8.6004, 1950, Dec Average, China, CHN
-9.9011, 1951, Jan Average, China, CHN
-7.1856, 1951, Feb Average, China, CHN
-1.3073, 1951, Mar Average, China, CHN
6.03658, 1951, Apr Average, China, CHN
13.8088, 1951, May Average, China, CHN
17.2879, 1951, Jun Average, China, CHN
19.3517, 1951, Jul Average, China, CHN
19.1082, 1951, Aug Average, China, CHN
13.6154, 1951, Sep Average, China, CHN
8.40271, 1951, Oct Average, China, CHN
-0.4229, 1951, Nov Average, China, CHN
-4.7418, 1951, Dec Average, China, CHN
-7.8714, 1952, Jan Average, China, CHN
-7.0711, 1952, Feb Average, China, CHN
-0.2374, 1952, Mar Average, China, CHN
8.04069, 1952, Apr Average, China, CHN
13.2018, 1952, May Average, China, CHN
17.4782, 1952, Jun Average, China, CHN
19.8582, 1952, Jul Average, China, CHN
18.2651, 1952, Aug Average, China, CHN
14.2715, 1952, Sep Average, China, CHN
6.71438, 1952, Oct Average, China, CHN
-1.4598, 1952, Nov Average, China, CHN
-9.0003, 1952, Dec Average, China, CHN
-9.2952, 1953, Jan Average, China, CHN
-5.3514, 1953, Feb Average, China, CHN
1.63783, 1953, Mar Average, China, CHN
6.76339, 1953, Apr Average, China, CHN
13.328, 1953, May Average, China, CHN
17.7117, 1953, Jun Average, China, CHN
20.0735, 1953, Jul Average, China, CHN
19.1344, 1953, Aug Average, China, CHN
14.2751, 1953, Sep Average, China, CHN
7.84221, 1953, Oct Average, China, CHN
-1.1653, 1953, Nov Average, China, CHN
-6.6229, 1953, Dec Average, China, CHN
-9.1002, 1954, Jan Average, China, CHN
-5.4105, 1954, Feb Average, China, CHN
-0.9396, 1954, Mar Average, China, CHN
7.83615, 1954, Apr Average, China, CHN
12.1111, 1954, May Average, China, CHN
16.6174, 1954, Jun Average, China, CHN
18.9946, 1954, Jul Average, China, CHN
18.6305, 1954, Aug Average, China, CHN
14.344, 1954, Sep Average, China, CHN
6.84067, 1954, Oct Average, China, CHN
0.0982, 1954, Nov Average, China, CHN
-10.134, 1954, Dec Average, China, CHN
-10.582, 1955, Jan Average, China, CHN
-5.6525, 1955, Feb Average, China, CHN
-0.435, 1955, Mar Average, China, CHN
6.34339, 1955, Apr Average, China, CHN
12.9425, 1955, May Average, China, CHN
17.3131, 1955, Jun Average, China, CHN
19.5056, 1955, Jul Average, China, CHN
19.045, 1955, Aug Average, China, CHN
14.5167, 1955, Sep Average, China, CHN
7.23717, 1955, Oct Average, China, CHN
-0.6403, 1955, Nov Average, China, CHN
-4.7507, 1955, Dec Average, China, CHN
-10.339, 1956, Jan Average, China, CHN
