Temperature - (Celsius), Year, Statistics, Country, ISO3
3.92007, 1906, Mar Average, United Kingdom, GBR
6.16252, 1906, Apr Average, United Kingdom, GBR
8.88009, 1906, May Average, United Kingdom, GBR
12.9804, 1906, Jun Average, United Kingdom, GBR
13.9292, 1906, Jul Average, United Kingdom, GBR
14.9556, 1906, Aug Average, United Kingdom, GBR
12.6077, 1906, Sep Average, United Kingdom, GBR
9.37092, 1906, Oct Average, United Kingdom, GBR
6.72108, 1906, Nov Average, United Kingdom, GBR
2.43771, 1906, Dec Average, United Kingdom, GBR
3.21736, 1907, Jan Average, United Kingdom, GBR
2.00489, 1907, Feb Average, United Kingdom, GBR
5.38418, 1907, Mar Average, United Kingdom, GBR
6.45035, 1907, Apr Average, United Kingdom, GBR
9.0929, 1907, May Average, United Kingdom, GBR
11.0776, 1907, Jun Average, United Kingdom, GBR
13.2346, 1907, Jul Average, United Kingdom, GBR
12.8473, 1907, Aug Average, United Kingdom, GBR
12.561, 1907, Sep Average, United Kingdom, GBR
8.86255, 1907, Oct Average, United Kingdom, GBR
5.5807, 1907, Nov Average, United Kingdom, GBR
3.85472, 1907, Dec Average, United Kingdom, GBR
2.49095, 1908, Jan Average, United Kingdom, GBR
4.42859, 1908, Feb Average, United Kingdom, GBR
3.43671, 1908, Mar Average, United Kingdom, GBR
5.2196, 1908, Apr Average, United Kingdom, GBR
10.8195, 1908, May Average, United Kingdom, GBR
12.8524, 1908, Jun Average, United Kingdom, GBR
14.3483, 1908, Jul Average, United Kingdom, GBR
13.4555, 1908, Aug Average, United Kingdom, GBR
11.8675, 1908, Sep Average, United Kingdom, GBR
11.0824, 1908, Oct Average, United Kingdom, GBR
6.57326, 1908, Nov Average, United Kingdom, GBR
3.89718, 1908, Dec Average, United Kingdom, GBR
3.27859, 1909, Jan Average, United Kingdom, GBR
3.06317, 1909, Feb Average, United Kingdom, GBR
2.65229, 1909, Mar Average, United Kingdom, GBR
7.44709, 1909, Apr Average, United Kingdom, GBR
9.67943, 1909, May Average, United Kingdom, GBR
11.4134, 1909, Jun Average, United Kingdom, GBR
13.4489, 1909, Jul Average, United Kingdom, GBR
14.2956, 1909, Aug Average, United Kingdom, GBR
11.0364, 1909, Sep Average, United Kingdom, GBR
8.95744, 1909, Oct Average, United Kingdom, GBR
4.03862, 1909, Nov Average, United Kingdom, GBR
2.70713, 1909, Dec Average, United Kingdom, GBR
2.76492, 1910, Jan Average, United Kingdom, GBR
3.58604, 1910, Feb Average, United Kingdom, GBR
5.2571, 1910, Mar Average, United Kingdom, GBR
6.00975, 1910, Apr Average, United Kingdom, GBR
9.9256, 1910, May Average, United Kingdom, GBR
12.9673, 1910, Jun Average, United Kingdom, GBR
13.2111, 1910, Jul Average, United Kingdom, GBR
14.0794, 1910, Aug Average, United Kingdom, GBR
11.7921, 1910, Sep Average, United Kingdom, GBR
9.57635, 1910, Oct Average, United Kingdom, GBR
3.20511, 1910, Nov Average, United Kingdom, GBR
5.21754, 1910, Dec Average, United Kingdom, GBR
3.36545, 1911, Jan Average, United Kingdom, GBR
3.73006, 1911, Feb Average, United Kingdom, GBR
4.26637, 1911, Mar Average, United Kingdom, GBR
6.60668, 1911, Apr Average, United Kingdom, GBR
11.3797, 1911, May Average, United Kingdom, GBR
12.9515, 1911, Jun Average, United Kingdom, GBR
15.8688, 1911, Jul Average, United Kingdom, GBR
15.9627, 1911, Aug Average, United Kingdom, GBR
12.4351, 1911, Sep Average, United Kingdom, GBR
8.36171, 1911, Oct Average, United Kingdom, GBR
4.97472, 1911, Nov Average, United Kingdom, GBR
5.04693, 1911, Dec Average, United Kingdom, GBR
3.03645, 1912, Jan Average, United Kingdom, GBR
3.96243, 1912, Feb Average, United Kingdom, GBR
6.03027, 1912, Mar Average, United Kingdom, GBR
7.80829, 1912, Apr Average, United Kingdom, GBR
10.2533, 1912, May Average, United Kingdom, GBR
12.2907, 1912, Jun Average, United Kingdom, GBR
14.2101, 1912, Jul Average, United Kingdom, GBR
11.6603, 1912, Aug Average, United Kingdom, GBR
10.2617, 1912, Sep Average, United Kingdom, GBR
7.69532, 1912, Oct Average, United Kingdom, GBR
5.30452, 1912, Nov Average, United Kingdom, GBR
5.12131, 1912, Dec Average, United Kingdom, GBR
3.4349, 1913, Jan Average, United Kingdom, GBR
3.87954, 1913, Feb Average, United Kingdom, GBR
4.64358, 1913, Mar Average, United Kingdom, GBR
6.74506, 1913, Apr Average, United Kingdom, GBR
9.88715, 1913, May Average, United Kingdom, GBR
12.4283, 1913, Jun Average, United Kingdom, GBR
13.6317, 1913, Jul Average, United Kingdom, GBR
14.1118, 1913, Aug Average, United Kingdom, GBR
12.422, 1913, Sep Average, United Kingdom, GBR
9.88081, 1913, Oct Average, United Kingdom, GBR
7.20897, 1913, Nov Average, United Kingdom, GBR
3.98924, 1913, Dec Average, United Kingdom, GBR
2.89414, 1914, Jan Average, United Kingdom, GBR
5.21141, 1914, Feb Average, United Kingdom, GBR
4.65103, 1914, Mar Average, United Kingdom, GBR
8.60328, 1914, Apr Average, United Kingdom, GBR
9.64962, 1914, May Average, United Kingdom, GBR
12.9426, 1914, Jun Average, United Kingdom, GBR
14.626, 1914, Jul Average, United Kingdom, GBR
14.8947, 1914, Aug Average, United Kingdom, GBR
12.3188, 1914, Sep Average, United Kingdom, GBR
9.33707, 1914, Oct Average, United Kingdom, GBR
5.65242, 1914, Nov Average, United Kingdom, GBR
3.22039, 1914, Dec Average, United Kingdom, GBR
2.88147, 1915, Jan Average, United Kingdom, GBR
2.7844, 1915, Feb Average, United Kingdom, GBR
4.22537, 1915, Mar Average, United Kingdom, GBR
6.95071, 1915, Apr Average, United Kingdom, GBR
9.37218, 1915, May Average, United Kingdom, GBR
12.7875, 1915, Jun Average, United Kingdom, GBR
13.434, 1915, Jul Average, United Kingdom, GBR
14.0505, 1915, Aug Average, United Kingdom, GBR
12.2261, 1915, Sep Average, United Kingdom, GBR
8.28201, 1915, Oct Average, United Kingdom, GBR
2.83217, 1915, Nov Average, United Kingdom, GBR
3.6618, 1915, Dec Average, United Kingdom, GBR
5.99597, 1916, Jan Average, United Kingdom, GBR
2.7165, 1916, Feb Average, United Kingdom, GBR
2.64006, 1916, Mar Average, United Kingdom, GBR
6.87958, 1916, Apr Average, United Kingdom, GBR
9.8837, 1916, May Average, United Kingdom, GBR
10.8328, 1916, Jun Average, United Kingdom, GBR
14.0843, 1916, Jul Average, United Kingdom, GBR
14.8729, 1916, Aug Average, United Kingdom, GBR
12.1916, 1916, Sep Average, United Kingdom, GBR
9.21472, 1916, Oct Average, United Kingdom, GBR
6.26436, 1916, Nov Average, United Kingdom, GBR
2.50679, 1916, Dec Average, United Kingdom, GBR
1.19568, 1917, Jan Average, United Kingdom, GBR
1.17195, 1917, Feb Average, United Kingdom, GBR
2.7082, 1917, Mar Average, United Kingdom, GBR
4.44999, 1917, Apr Average, United Kingdom, GBR
10.6942, 1917, May Average, United Kingdom, GBR
13.0913, 1917, Jun Average, United Kingdom, GBR
14.7756, 1917, Jul Average, United Kingdom, GBR
14.4765, 1917, Aug Average, United Kingdom, GBR
12.6989, 1917, Sep Average, United Kingdom, GBR
6.60695, 1917, Oct Average, United Kingdom, GBR
7.08471, 1917, Nov Average, United Kingdom, GBR
2.16461, 1917, Dec Average, United Kingdom, GBR
2.67339, 1918, Jan Average, United Kingdom, GBR
5.41921, 1918, Feb Average, United Kingdom, GBR
4.83143, 1918, Mar Average, United Kingdom, GBR
6.08655, 1918, Apr Average, United Kingdom, GBR
11.2322, 1918, May Average, United Kingdom, GBR
12.113, 1918, Jun Average, United Kingdom, GBR
14.0813, 1918, Jul Average, United Kingdom, GBR
14.6864, 1918, Aug Average, United Kingdom, GBR
10.3406, 1918, Sep Average, United Kingdom, GBR
8.24841, 1918, Oct Average, United Kingdom, GBR
4.96157, 1918, Nov Average, United Kingdom, GBR
5.42231, 1918, Dec Average, United Kingdom, GBR
2.63339, 1919, Jan Average, United Kingdom, GBR
1.60008, 1919, Feb Average, United Kingdom, GBR
2.58961, 1919, Mar Average, United Kingdom, GBR
6.44721, 1919, Apr Average, United Kingdom, GBR
11.3915, 1919, May Average, United Kingdom, GBR
12.5322, 1919, Jun Average, United Kingdom, GBR
13.0251, 1919, Jul Average, United Kingdom, GBR
14.3617, 1919, Aug Average, United Kingdom, GBR
11.7513, 1919, Sep Average, United Kingdom, GBR
7.68678, 1919, Oct Average, United Kingdom, GBR
2.35925, 1919, Nov Average, United Kingdom, GBR
4.07323, 1919, Dec Average, United Kingdom, GBR
3.74107, 1920, Jan Average, United Kingdom, GBR
5.06396, 1920, Feb Average, United Kingdom, GBR
5.5515, 1920, Mar Average, United Kingdom, GBR
6.78192, 1920, Apr Average, United Kingdom, GBR
10.3211, 1920, May Average, United Kingdom, GBR
12.8571, 1920, Jun Average, United Kingdom, GBR
13.1801, 1920, Jul Average, United Kingdom, GBR
12.847, 1920, Aug Average, United Kingdom, GBR
11.9096, 1920, Sep Average, United Kingdom, GBR
9.68606, 1920, Oct Average, United Kingdom, GBR
6.77492, 1920, Nov Average, United Kingdom, GBR
3.32226, 1920, Dec Average, United Kingdom, GBR
5.64219, 1921, Jan Average, United Kingdom, GBR
4.31172, 1921, Feb Average, United Kingdom, GBR
5.69799, 1921, Mar Average, United Kingdom, GBR
7.32577, 1921, Apr Average, United Kingdom, GBR
10.1768, 1921, May Average, United Kingdom, GBR
13.1984, 1921, Jun Average, United Kingdom, GBR
16.0242, 1921, Jul Average, United Kingdom, GBR
13.6197, 1921, Aug Average, United Kingdom, GBR
12.8122, 1921, Sep Average, United Kingdom, GBR
11.4093, 1921, Oct Average, United Kingdom, GBR
4.97057, 1921, Nov Average, United Kingdom, GBR
5.52929, 1921, Dec Average, United Kingdom, GBR
2.92705, 1922, Jan Average, United Kingdom, GBR
3.67612, 1922, Feb Average, United Kingdom, GBR
4.29547, 1922, Mar Average, United Kingdom, GBR
4.69188, 1922, Apr Average, United Kingdom, GBR
10.7777, 1922, May Average, United Kingdom, GBR
12.2449, 1922, Jun Average, United Kingdom, GBR
12.489, 1922, Jul Average, United Kingdom, GBR
12.5803, 1922, Aug Average, United Kingdom, GBR
11.0204, 1922, Sep Average, United Kingdom, GBR
7.69316, 1922, Oct Average, United Kingdom, GBR
5.66944, 1922, Nov Average, United Kingdom, GBR
4.56368, 1922, Dec Average, United Kingdom, GBR
4.94107, 1923, Jan Average, United Kingdom, GBR
4.3285, 1923, Feb Average, United Kingdom, GBR
5.59483, 1923, Mar Average, United Kingdom, GBR
6.27915, 1923, Apr Average, United Kingdom, GBR
8.07694, 1923, May Average, United Kingdom, GBR
11.6354, 1923, Jun Average, United Kingdom, GBR
15.4954, 1923, Jul Average, United Kingdom, GBR
13.6724, 1923, Aug Average, United Kingdom, GBR
11.239, 1923, Sep Average, United Kingdom, GBR
8.70272, 1923, Oct Average, United Kingdom, GBR
2.9675, 1923, Nov Average, United Kingdom, GBR
3.1628, 1923, Dec Average, United Kingdom, GBR
3.81755, 1924, Jan Average, United Kingdom, GBR
2.87861, 1924, Feb Average, United Kingdom, GBR
3.28086, 1924, Mar Average, United Kingdom, GBR
5.8695, 1924, Apr Average, United Kingdom, GBR
9.6677, 1924, May Average, United Kingdom, GBR
12.4735, 1924, Jun Average, United Kingdom, GBR
13.8641, 1924, Jul Average, United Kingdom, GBR
13.2285, 1924, Aug Average, United Kingdom, GBR
11.6684, 1924, Sep Average, United Kingdom, GBR
9.00415, 1924, Oct Average, United Kingdom, GBR
6.47864, 1924, Nov Average, United Kingdom, GBR
5.87881, 1924, Dec Average, United Kingdom, GBR
4.61152, 1925, Jan Average, United Kingdom, GBR
3.47027, 1925, Feb Average, United Kingdom, GBR
4.1142, 1925, Mar Average, United Kingdom, GBR
6.31531, 1925, Apr Average, United Kingdom, GBR
9.93256, 1925, May Average, United Kingdom, GBR
13.4859, 1925, Jun Average, United Kingdom, GBR
15.1639, 1925, Jul Average, United Kingdom, GBR
14.3223, 1925, Aug Average, United Kingdom, GBR
10.5654, 1925, Sep Average, United Kingdom, GBR
9.38944, 1925, Oct Average, United Kingdom, GBR
3.38986, 1925, Nov Average, United Kingdom, GBR
2.16251, 1925, Dec Average, United Kingdom, GBR
4.12202, 1926, Jan Average, United Kingdom, GBR
5.20254, 1926, Feb Average, United Kingdom, GBR
5.36069, 1926, Mar Average, United Kingdom, GBR
8.17439, 1926, Apr Average, United Kingdom, GBR
9.00082, 1926, May Average, United Kingdom, GBR
12.275, 1926, Jun Average, United Kingdom, GBR
15.5196, 1926, Jul Average, United Kingdom, GBR
15.043, 1926, Aug Average, United Kingdom, GBR
13.0047, 1926, Sep Average, United Kingdom, GBR
7.13905, 1926, Oct Average, United Kingdom, GBR
5.11633, 1926, Nov Average, United Kingdom, GBR
3.7337, 1926, Dec Average, United Kingdom, GBR
3.80345, 1927, Jan Average, United Kingdom, GBR
3.87937, 1927, Feb Average, United Kingdom, GBR
6.03123, 1927, Mar Average, United Kingdom, GBR
6.65843, 1927, Apr Average, United Kingdom, GBR
9.45145, 1927, May Average, United Kingdom, GBR
10.8583, 1927, Jun Average, United Kingdom, GBR
14.7727, 1927, Jul Average, United Kingdom, GBR
14.502, 1927, Aug Average, United Kingdom, GBR
11.2629, 1927, Sep Average, United Kingdom, GBR
9.29782, 1927, Oct Average, United Kingdom, GBR
5.11366, 1927, Nov Average, United Kingdom, GBR
1.68527, 1927, Dec Average, United Kingdom, GBR
4.03979, 1928, Jan Average, United Kingdom, GBR
4.67567, 1928, Feb Average, United Kingdom, GBR
4.6235, 1928, Mar Average, United Kingdom, GBR
7.00527, 1928, Apr Average, United Kingdom, GBR
9.67308, 1928, May Average, United Kingdom, GBR
11.2652, 1928, Jun Average, United Kingdom, GBR
14.2616, 1928, Jul Average, United Kingdom, GBR
13.8888, 1928, Aug Average, United Kingdom, GBR
11.5908, 1928, Sep Average, United Kingdom, GBR
9.22913, 1928, Oct Average, United Kingdom, GBR
6.57263, 1928, Nov Average, United Kingdom, GBR
3.39156, 1928, Dec Average, United Kingdom, GBR
1.41718, 1929, Jan Average, United Kingdom, GBR
1.02895, 1929, Feb Average, United Kingdom, GBR
5.57016, 1929, Mar Average, United Kingdom, GBR
5.70332, 1929, Apr Average, United Kingdom, GBR
10.1165, 1929, May Average, United Kingdom, GBR
11.9237, 1929, Jun Average, United Kingdom, GBR
14.487, 1929, Jul Average, United Kingdom, GBR
13.952, 1929, Aug Average, United Kingdom, GBR
13.6293, 1929, Sep Average, United Kingdom, GBR
8.48935, 1929, Oct Average, United Kingdom, GBR
5.79041, 1929, Nov Average, United Kingdom, GBR
4.58437, 1929, Dec Average, United Kingdom, GBR
3.87189, 1930, Jan Average, United Kingdom, GBR
1.35492, 1930, Feb Average, United Kingdom, GBR
4.1222, 1930, Mar Average, United Kingdom, GBR
7.22774, 1930, Apr Average, United Kingdom, GBR
9.73829, 1930, May Average, United Kingdom, GBR
13.7214, 1930, Jun Average, United Kingdom, GBR
14.143, 1930, Jul Average, United Kingdom, GBR
14.3246, 1930, Aug Average, United Kingdom, GBR
12.4202, 1930, Sep Average, United Kingdom, GBR
9.25903, 1930, Oct Average, United Kingdom, GBR
5.17174, 1930, Nov Average, United Kingdom, GBR
3.90744, 1930, Dec Average, United Kingdom, GBR
2.82709, 1931, Jan Average, United Kingdom, GBR
2.952, 1931, Feb Average, United Kingdom, GBR
3.09932, 1931, Mar Average, United Kingdom, GBR
6.5363, 1931, Apr Average, United Kingdom, GBR
9.98899, 1931, May Average, United Kingdom, GBR
12.4055, 1931, Jun Average, United Kingdom, GBR
14.0272, 1931, Jul Average, United Kingdom, GBR
13.311, 1931, Aug Average, United Kingdom, GBR
10.8824, 1931, Sep Average, United Kingdom, GBR
8.44502, 1931, Oct Average, United Kingdom, GBR
7.01426, 1931, Nov Average, United Kingdom, GBR
5.1271, 1931, Dec Average, United Kingdom, GBR
5.54087, 1932, Jan Average, United Kingdom, GBR
3.33757, 1932, Feb Average, United Kingdom, GBR
4.24163, 1932, Mar Average, United Kingdom, GBR
5.6933, 1932, Apr Average, United Kingdom, GBR
9.29434, 1932, May Average, United Kingdom, GBR
13.0215, 1932, Jun Average, United Kingdom, GBR
14.653, 1932, Jul Average, United Kingdom, GBR
15.1822, 1932, Aug Average, United Kingdom, GBR
11.9602, 1932, Sep Average, United Kingdom, GBR
7.81854, 1932, Oct Average, United Kingdom, GBR
5.76979, 1932, Nov Average, United Kingdom, GBR
4.97277, 1932, Dec Average, United Kingdom, GBR
2.08635, 1933, Jan Average, United Kingdom, GBR
3.12517, 1933, Feb Average, United Kingdom, GBR
6.20931, 1933, Mar Average, United Kingdom, GBR
7.8814, 1933, Apr Average, United Kingdom, GBR
10.4717, 1933, May Average, United Kingdom, GBR
13.8847, 1933, Jun Average, United Kingdom, GBR
16.1305, 1933, Jul Average, United Kingdom, GBR
15.7366, 1933, Aug Average, United Kingdom, GBR
13.6368, 1933, Sep Average, United Kingdom, GBR
9.37413, 1933, Oct Average, United Kingdom, GBR
5.11436, 1933, Nov Average, United Kingdom, GBR
2.27583, 1933, Dec Average, United Kingdom, GBR
4.25286, 1934, Jan Average, United Kingdom, GBR
4.13142, 1934, Feb Average, United Kingdom, GBR
4.12413, 1934, Mar Average, United Kingdom, GBR
6.5185, 1934, Apr Average, United Kingdom, GBR
9.87082, 1934, May Average, United Kingdom, GBR
13.4698, 1934, Jun Average, United Kingdom, GBR
16.2708, 1934, Jul Average, United Kingdom, GBR
14.0993, 1934, Aug Average, United Kingdom, GBR
13.1237, 1934, Sep Average, United Kingdom, GBR
9.24637, 1934, Oct Average, United Kingdom, GBR
5.48755, 1934, Nov Average, United Kingdom, GBR
6.83696, 1934, Dec Average, United Kingdom, GBR
4.11686, 1935, Jan Average, United Kingdom, GBR
4.34614, 1935, Feb Average, United Kingdom, GBR
5.67929, 1935, Mar Average, United Kingdom, GBR
6.70222, 1935, Apr Average, United Kingdom, GBR
9.2004, 1935, May Average, United Kingdom, GBR
13.0142, 1935, Jun Average, United Kingdom, GBR
15.1249, 1935, Jul Average, United Kingdom, GBR
15.0028, 1935, Aug Average, United Kingdom, GBR
12.2602, 1935, Sep Average, United Kingdom, GBR
8.45002, 1935, Oct Average, United Kingdom, GBR
5.60037, 1935, Nov Average, United Kingdom, GBR
2.41551, 1935, Dec Average, United Kingdom, GBR
2.83888, 1936, Jan Average, United Kingdom, GBR
2.40386, 1936, Feb Average, United Kingdom, GBR
5.65312, 1936, Mar Average, United Kingdom, GBR
5.52608, 1936, Apr Average, United Kingdom, GBR
10.1662, 1936, May Average, United Kingdom, GBR
13.1579, 1936, Jun Average, United Kingdom, GBR
14.2493, 1936, Jul Average, United Kingdom, GBR
14.954, 1936, Aug Average, United Kingdom, GBR
13.1384, 1936, Sep Average, United Kingdom, GBR
8.85018, 1936, Oct Average, United Kingdom, GBR
5.18222, 1936, Nov Average, United Kingdom, GBR
4.56581, 1936, Dec Average, United Kingdom, GBR
4.2177, 1937, Jan Average, United Kingdom, GBR
3.78865, 1937, Feb Average, United Kingdom, GBR
2.35913, 1937, Mar Average, United Kingdom, GBR
7.88976, 1937, Apr Average, United Kingdom, GBR
10.7991, 1937, May Average, United Kingdom, GBR
12.7807, 1937, Jun Average, United Kingdom, GBR
14.4229, 1937, Jul Average, United Kingdom, GBR
15.0098, 1937, Aug Average, United Kingdom, GBR
12.1195, 1937, Sep Average, United Kingdom, GBR
9.223, 1937, Oct Average, United Kingdom, GBR
5.40453, 1937, Nov Average, United Kingdom, GBR
2.39043, 1937, Dec Average, United Kingdom, GBR
4.52317, 1938, Jan Average, United Kingdom, GBR
4.14229, 1938, Feb Average, United Kingdom, GBR
7.71924, 1938, Mar Average, United Kingdom, GBR
6.95874, 1938, Apr Average, United Kingdom, GBR
9.31955, 1938, May Average, United Kingdom, GBR
12.4536, 1938, Jun Average, United Kingdom, GBR
13.5769, 1938, Jul Average, United Kingdom, GBR
14.482, 1938, Aug Average, United Kingdom, GBR
12.7636, 1938, Sep Average, United Kingdom, GBR
9.42828, 1938, Oct Average, United Kingdom, GBR
7.73792, 1938, Nov Average, United Kingdom, GBR
3.37157, 1938, Dec Average, United Kingdom, GBR
2.94198, 1939, Jan Average, United Kingdom, GBR
4.74757, 1939, Feb Average, United Kingdom, GBR
5.108, 1939, Mar Average, United Kingdom, GBR
7.29904, 1939, Apr Average, United Kingdom, GBR
10.3138, 1939, May Average, United Kingdom, GBR
13.2434, 1939, Jun Average, United Kingdom, GBR
14.0339, 1939, Jul Average, United Kingdom, GBR
15.066, 1939, Aug Average, United Kingdom, GBR
12.9479, 1939, Sep Average, United Kingdom, GBR
7.74793, 1939, Oct Average, United Kingdom, GBR
7.17374, 1939, Nov Average, United Kingdom, GBR
3.0793, 1939, Dec Average, United Kingdom, GBR
-0.4048, 1940, Jan Average, United Kingdom, GBR
2.41829, 1940, Feb Average, United Kingdom, GBR
4.7492, 1940, Mar Average, United Kingdom, GBR
7.23195, 1940, Apr Average, United Kingdom, GBR
11.0741, 1940, May Average, United Kingdom, GBR
14.72, 1940, Jun Average, United Kingdom, GBR
13.6223, 1940, Jul Average, United Kingdom, GBR
14.2452, 1940, Aug Average, United Kingdom, GBR
11.4341, 1940, Sep Average, United Kingdom, GBR
8.81594, 1940, Oct Average, United Kingdom, GBR
6.02669, 1940, Nov Average, United Kingdom, GBR
3.33925, 1940, Dec Average, United Kingdom, GBR
-0.0378, 1941, Jan Average, United Kingdom, GBR
2.12097, 1941, Feb Average, United Kingdom, GBR
3.88517, 1941, Mar Average, United Kingdom, GBR
5.4711, 1941, Apr Average, United Kingdom, GBR
8.44515, 1941, May Average, United Kingdom, GBR
13.2162, 1941, Jun Average, United Kingdom, GBR
14.9365, 1941, Jul Average, United Kingdom, GBR
13.5282, 1941, Aug Average, United Kingdom, GBR
13.6547, 1941, Sep Average, United Kingdom, GBR
9.50172, 1941, Oct Average, United Kingdom, GBR
5.69942, 1941, Nov Average, United Kingdom, GBR
5.11794, 1941, Dec Average, United Kingdom, GBR
1.30438, 1942, Jan Average, United Kingdom, GBR
0.35416, 1942, Feb Average, United Kingdom, GBR
4.10114, 1942, Mar Average, United Kingdom, GBR
7.8707, 1942, Apr Average, United Kingdom, GBR
9.65086, 1942, May Average, United Kingdom, GBR
12.4937, 1942, Jun Average, United Kingdom, GBR
14.0347, 1942, Jul Average, United Kingdom, GBR
14.7822, 1942, Aug Average, United Kingdom, GBR
12.172, 1942, Sep Average, United Kingdom, GBR
9.13238, 1942, Oct Average, United Kingdom, GBR
4.86064, 1942, Nov Average, United Kingdom, GBR
5.66375, 1942, Dec Average, United Kingdom, GBR
3.92182, 1943, Jan Average, United Kingdom, GBR
5.30442, 1943, Feb Average, United Kingdom, GBR
5.96124, 1943, Mar Average, United Kingdom, GBR
8.79604, 1943, Apr Average, United Kingdom, GBR
10.1175, 1943, May Average, United Kingdom, GBR
12.7797, 1943, Jun Average, United Kingdom, GBR
14.53, 1943, Jul Average, United Kingdom, GBR
13.9017, 1943, Aug Average, United Kingdom, GBR
11.7666, 1943, Sep Average, United Kingdom, GBR
9.86588, 1943, Oct Average, United Kingdom, GBR
5.68854, 1943, Nov Average, United Kingdom, GBR
3.5545, 1943, Dec Average, United Kingdom, GBR
5.28334, 1944, Jan Average, United Kingdom, GBR
2.99667, 1944, Feb Average, United Kingdom, GBR
4.46742, 1944, Mar Average, United Kingdom, GBR
8.57011, 1944, Apr Average, United Kingdom, GBR
9.81642, 1944, May Average, United Kingdom, GBR
12.2302, 1944, Jun Average, United Kingdom, GBR
14.7552, 1944, Jul Average, United Kingdom, GBR
15.3936, 1944, Aug Average, United Kingdom, GBR
11.2264, 1944, Sep Average, United Kingdom, GBR
8.2511, 1944, Oct Average, United Kingdom, GBR
5.09917, 1944, Nov Average, United Kingdom, GBR
3.98534, 1944, Dec Average, United Kingdom, GBR
-0.043, 1945, Jan Average, United Kingdom, GBR
5.69157, 1945, Feb Average, United Kingdom, GBR
7.16724, 1945, Mar Average, United Kingdom, GBR
8.42086, 1945, Apr Average, United Kingdom, GBR
10.3561, 1945, May Average, United Kingdom, GBR
13.008, 1945, Jun Average, United Kingdom, GBR
15.102, 1945, Jul Average, United Kingdom, GBR
14.6597, 1945, Aug Average, United Kingdom, GBR
13.1877, 1945, Sep Average, United Kingdom, GBR
10.6962, 1945, Oct Average, United Kingdom, GBR
6.77744, 1945, Nov Average, United Kingdom, GBR
4.86175, 1945, Dec Average, United Kingdom, GBR
